Level/Niveau,Hierarchical structure,Structure hiérarchique,Code,Parent ,Class title,Titres de classes,Class definition,Définitions de la classe
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1631231,163123,Phosphate rock,Roches phosphatées,Phosphate rock.,Roches phosphatées.
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),163124,16312,Rock salt,Sel gemme,This subclass comprises rock salt.,Cette sous-classe comprend le sel gemme.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1631241,163124,Rock salt,Sel gemme,Rock salt.,Sel gemme.
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),163125,16312,Other non-metallic minerals,Autres minéraux non métalliques,This subclass comprises other non-metallic minerals.,Cette sous-classe comprend les autres minéraux non métalliques.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1631251,163125,Quartz,Quartz,Quartz.,Quartz.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1631252,163125,Peat,Tourbe,Peat.,Tourbe.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1631253,163125,"Other non-metallic minerals, n.e.c.","Autres minéraux non métalliques, n.c.a.","Other non-metallic minerals, n.e.c.","Autres minéraux non métalliques, n.c.a."
1,Section (three-character alphanumeric codes),Section (codes à trois caractères alphanumériques),M41,,"Logs, pulpwood, natural rubber and other forestry products","Billes, bois à pâte, caoutchouc naturel et autres produits forestiers","This section comprises logs, pulpwood, natural rubber and other forestry products.","Cette section comprend les billes, bois à pâte, caoutchouc naturel et autres produits forestiers."
2,Group (three-digit standard codes and four-character alphanumeric codes),Groupe (codes types à trois chiffres,131,M41,"Logs, pulpwood and other forestry products","Billes, bois à pâte et autres produits forestiers","This group comprises wood logs, pulpwood and other forestry products.","Ce groupe comprend les billes de bois, le bois à pâte et les autres produits forestiers."
3,Class (five-digit standard codes and six-character alphanumeric codes),Classe (codes types à cinq chiffres,13111,131,Logs and bolts,Billes et billons,This class comprises wood logs and bolts.,Cette classe comprend les billes et les billons de bois.
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),131111,13111,Hardwood logs and bolts (except fuel wood and pulpwood),Billes et billons de feuillus (sauf le bois de chauffage et le bois à pâte),"This subclass comprises hardwood logs and bolts, except fuel wood and pulpwood.","Cette sous-classe comprend les billes et les billons de feuillus, sauf le bois de chauffage et le bois à pâte."
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1311111,131111,Hardwood logs and bolts (except fuel wood and pulpwood),Billes et billons de feuillus (sauf le bois de chauffage et le bois à pâte),"Hardwood logs and bolts, except fuel wood and pulpwood.","Billes et billons de feuillus, sauf le bois de chauffage et le bois à pâte."
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),131112,13111,Softwood logs and bolts (except fuel wood and pulpwood),Billes et billons de résineux (sauf le bois de chauffage et le bois à pâte),"This subclass comprises softwood logs and bolts, except fuel wood and pulpwood.","Cette sous-classe comprend les billes et les billons de résineux, sauf le bois de chauffage et le bois à pâte."
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1311121,131112,"Logs and bolts of spruce, pine and fir (except fuel wood and pulpwood)","Billes et billons d'épinette, de pin et de sapin (sauf le bois de chauffage et le bois à pâte)","Logs and bolts of spruce, pine and fir, except fuel wood and pulpwood.","Billes et billons d'épinette, de pin et de sapin, sauf le bois de chauffage et le bois à pâte."
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1311122,131112,Logs and bolts of hemlock fir (except fuel wood and pulpwood),Billes et billons de pruche (sauf le bois de chauffage et le bois à pâte),"Logs and bolts of hemlock fir, except fuel wood and pulpwood.","Billes et billons de pruche, sauf le bois de chauffage et le bois à pâte."
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1311123,131112,Logs and bolts of Douglas fir and Western larch (except fuel wood and pulpwood),Billes et billons de sapin de Douglas et de mélèze de l'Ouest (sauf le bois de chauffage et le bois à pâte),"Logs and bolts of Douglas fir and Western larch, except fuel wood and pulpwood.","Billes et billons de sapin de Douglas et de mélèze de l'Ouest, sauf le bois de chauffage et le bois à pâte."
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1311124,131112,Logs and bolts of Western red cedar (except fuel wood and pulpwood),Billes et billons de cèdre rouge de l'Ouest (sauf le bois de chauffage et le bois à pâte),"Logs and bolts of Western red cedar, except fuel wood and pulpwood.","Billes et billons de cèdre rouge de l'Ouest, sauf le bois de chauffage et le bois à pâte."
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1311125,131112,Other logs and bolts of softwood (except fuel wood and pulpwood),Autres billes et billons de résineux (sauf le bois de chauffage et le bois à pâte),"Other logs and bolts of softwood, except fuel wood and pulpwood.","Autres billes et billons de résineux, sauf le bois de chauffage et le bois à pâte."
3,Class (five-digit standard codes and six-character alphanumeric codes),Classe (codes types à cinq chiffres,13112,131,Pulpwood,Bois à pâte,This class comprises pulpwood.,Cette classe comprend le bois à pâte.
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),131121,13112,Hardwood pulpwood,Bois à pâte de feuillus,This subclass comprises hardwood pulpwood.,Cette sous-classe comprend le bois à pâte de feuillus.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1311211,131121,Hardwood pulpwood,Bois à pâte de feuillus,Hardwood pulpwood.,Bois à pâte de feuillus.
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),131122,13112,Softwood pulpwood,Bois à pâte de résineux,This subclass comprises softwood pulpwood.,Cette sous-classe comprend le bois à pâte de résineux.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1311221,131122,Softwood pulpwood,Bois à pâte de résineux,Softwood pulpwood.,Bois à pâte de résineux.
3,Class (five-digit standard codes and six-character alphanumeric codes),Classe (codes types à cinq chiffres,13113,131,"Rough untreated poles, posts and piling","Poteaux, pieux et piquets, en bois brut non traité","This class comprises rough untreated poles, posts and piling.","Cette classe comprend les poteaux, les pieux et les piquets, en bois brut non traité."
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),131131,13113,"Rough untreated poles, posts and piling","Poteaux, pieux et piquets, en bois brut non traité","This subclass comprises rough untreated poles, posts and piling.","Cette sous-classe comprend les poteaux, les pieux et les piquets, en bois brut non traité."
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1311311,131131,"Rough untreated poles, posts and piling of softwood","Poteaux, pieux et piquets, en bois résineux brut non traité","Rough untreated poles, posts and piling of softwood.","Poteaux, pieux et piquets, en bois résineux brut non traité."
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1311312,131131,"Rough untreated poles, posts and piling of hardwood","Poteaux, pieux et piquets, en bois de feuillus brut non traité","Rough untreated poles, posts and piling of hardwood.","Poteaux, pieux et piquets, en bois de feuillus brut non traité."
2,Group (three-digit standard codes and four-character alphanumeric codes),Groupe (codes types à trois chiffres,282M,M41,Natural rubber,Caoutchouc naturel,This group comprises natural rubber.,Ce groupe comprend le caoutchouc naturel.
3,Class (five-digit standard codes and six-character alphanumeric codes),Classe (codes types à cinq chiffres,28211M,282M,Natural rubber,Caoutchouc naturel,This class comprises natural rubber.,Cette classe comprend le caoutchouc naturel.
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),282111,28211M,Natural rubber,Caoutchouc naturel,This subclass comprises natural rubber.,Cette sous-classe comprend le caoutchouc naturel.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),2821111,282111,Natural rubber,Caoutchouc naturel,Natural rubber.,Caoutchouc naturel.
1,Section (three-character alphanumeric codes),Section (codes à trois caractères alphanumériques),M51,,Crude energy products,Produits énergétiques bruts,This section comprises crude energy products.,Cette section comprend les produits énergétiques bruts.
2,Group (three-digit standard codes and four-character alphanumeric codes),Groupe (codes types à trois chiffres,141,M51,Crude oil and bitumen,Pétrole brut et bitume,"This group comprises conventional crude oil, crude and diluted bitumen, and synthetic crude oil.","Ce groupe comprend le pétrole brut classique, le bitume naturel et dilué, et le pétrole brut synthétique."
3,Class (five-digit standard codes and six-character alphanumeric codes),Classe (codes types à cinq chiffres,14111,141,Conventional crude oil,Pétrole brut classique,This class comprises crude oil (a mixture of hydrocarbons in liquid phase) extracted by conventional methods from underground reservoirs.,Cette classe comprend le pétrole brut (un mélange d'hydrocarbones à l'état liquide) extrait de gisements souterrains au moyen de méthodes classiques.
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),141111,14111,Conventional crude oil,Pétrole brut classique,This subclass comprises crude oil (a mixture of hydrocarbons in liquid phase) extracted by conventional methods from underground reservoirs.,Cette sous-classe comprend le pétrole brut (un mélange d'hydrocarbones à l'état liquide) extrait de gisements souterrains au moyen de méthodes classiques.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1411111,141111,Light and medium crude oil,Pétrole brut léger et moyen,Light and medium crude oil with a density equal to or less than 875.7 kg/m³ (30.1°API).,"Pétrole brut léger et moyen dont la densité est égale ou inférieure à 875,7 kg/m³ (30,1 °API)."
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1411112,141111,Heavy crude oil,Pétrole brut lourd,Heavy crude oil with a density greater than 875.7 kg/m³ (30.1°API).,"Pétrole brut lourd dont la densité est supérieure à 875,7 kg/m³ (30,1 °API)."
3,Class (five-digit standard codes and six-character alphanumeric codes),Classe (codes types à cinq chiffres,14112,141,Crude and diluted bitumen,Bitume naturel et dilué,This class comprises crude bitumen and bitumen mixed with diluents.,Cette classe comprend le bitume naturel et le bitume mélangé à des diluants.
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),141121,14112,Crude and diluted bitumen,Bitume naturel et dilué,This subclass comprises crude bitumen and bitumen mixed with diluents.,Cette sous-classe comprend le bitume naturel et le bitume mélangé à des diluants.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1411211,141121,Crude bitumen,Bitume naturel,Semi solid form of crude oil that does not flow unless it is heated or diluted with lighter hydrocarbons.,Forme semi-solide de pétrole brut qui ne s'écoule pas à moins d'être chauffé ou dilué dans des hydrocarbures plus légers.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1411212,141121,Diluted bitumen,Bitume dilué,Crude bitumen that has been diluted so that it can be transported by pipeline.,Bitume brut qui a été dilué de manière à pouvoir être transporté par pipeline.
3,Class (five-digit standard codes and six-character alphanumeric codes),Classe (codes types à cinq chiffres,14113,141,Synthetic crude oil,Pétrole brut synthétique,"This class comprises synthetic crude oil, which refers to an intermediate product that is a mixture of hydrocarbons derived from the upgrading of crude bitumen into a transportable liquid form. Synthetic crude oil contains very little sulfur (less than 0.2% by weight) compared to other light crude oils due to its processing, and has a density between 834.8 and 870.8 kg/m³ (31.0°API to 38.0°API).","Cette classe comprend le pétrole brut synthétique, qui réfère à un produit intermédiaire qui est un mélange d'hydrocarbones dérivés de la valorisation du bitume naturel sous la forme d'un liquide transportable. Le pétrole brut synthétique contient très peu de soufre (inférieur à 0,2 % en poids) comparé à d'autres formes de pétrole brut léger en raison de sa transformation, et a une densité de 834,8 à 870,8 kg/m³ (31,0 °API à 38,0 °API)."
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),141131,14113,Synthetic crude oil,Pétrole brut synthétique,"This subclass comprises synthetic crude oil, which refers to an intermediate product that is a mixture of hydrocarbons derived from the upgrading of crude bitumen into a transportable liquid form. Synthetic crude oil contains very little sulfur (less than 0.2% by weight) compared to other light crude oils due to its processing, and has a density between 834.8 and 870.8 kg/m³ (31.0°API to 38.0°API).","Cette sous-classe comprend le pétrole brut synthétique, qui réfère à un produit intermédiaire qui est un mélange d'hydrocarbones dérivés de la valorisation du bitume naturel sous la forme d'un liquide transportable. Le pétrole brut synthétique contient très peu de soufre (inférieur à 0,2 % en poids) comparé à d'autres formes de pétrole brut léger en raison de sa transformation, et a une densité de 834,8 à 870,8 kg/m³ (31,0 °API à 38,0 °API)."
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1411311,141131,Synthetic crude oil,Pétrole brut synthétique,"Synthetic crude oil, which refers to an intermediate product that is a mixture of hydrocarbons derived from the upgrading of crude bitumen into a transportable liquid form. Synthetic crude oil contains very little sulfur (less than 0.2% by weight) compared to other light crude oils due to its processing, and has a density between 834.8 and 870.8 kg/m³ (31.0°API to 38.0°API).","Pétrole brut synthétique, qui réfère à un produit intermédiaire qui est un mélange d'hydrocarbones dérivés de la valorisation du bitume naturel sous la forme d'un liquide transportable. Le pétrole brut synthétique contient très peu de soufre (inférieur à 0,2 % en poids) comparé à d'autres formes de pétrole brut léger en raison de sa transformation, et a une densité de 834,8 à 870,8 kg/m³ (31,0 °API à 38,0 °API)."
2,Group (three-digit standard codes and four-character alphanumeric codes),Groupe (codes types à trois chiffres,142,M51,Natural gas,Gaz naturel,"This group comprises natural gas, a mixture of gaseous hydrocarbons consisting primarily of methane.","Ce groupe comprend le gaz naturel, un mélange d'hydrocarbures gazeux composé principalement de méthane."
3,Class (five-digit standard codes and six-character alphanumeric codes),Classe (codes types à cinq chiffres,14211,142,Natural gas,Gaz naturel,"This class comprises natural gas, a mixture of gaseous hydrocarbons consisting primarily of methane.","Cette classe comprend le gaz naturel, un mélange d'hydrocarbures gazeux composé principalement de méthane."
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),142111,14211,Natural gas,Gaz naturel,"This subclass comprises natural gas, a mixture of gaseous hydrocarbons consisting primarily of methane.","Cette sous-classe comprend le gaz naturel, un mélange d'hydrocarbures gazeux composé principalement de méthane."
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1421111,142111,Natural gas,Gaz naturel,"Natural gas, a mixture of gaseous hydrocarbons consisting primarily of methane.","Gaz naturel, un mélange d'hydrocarbures gazeux composé principalement de méthane."
2,Group (three-digit standard codes and four-character alphanumeric codes),Groupe (codes types à trois chiffres,144,M51,Coal,Charbon,"This group comprises coal, a combustible black (hard coal) and brownish-black (brown coal) rock consisting of more than 50% by weight and more than 70% by volume of carbonaceous material. It is formed from plant remains that have been compacted, hardened and chemically altered, and metamorphosed by heat and pressure over geologic time.","Ce groupe comprend le charbon, une roche combustible noire (charbon dur) et brunâtre (charbon brun) composée à plus de 50 % selon le poids et à plus de 70 % selon le volume, de matière carbonée. Il est formé à partir de vestiges de plantes qui ont été compactées, durcies et chimiquement altérées, et métamorphosées par la chaleur et la pression sur la chaîne des temps géologiques."
3,Class (five-digit standard codes and six-character alphanumeric codes),Classe (codes types à cinq chiffres,14411,144,Hard coal,Charbon dur,"This class comprises black coal ranked as hard coal, which includes anthracite and bituminous coal. Hard coal refers to coal of gross calorific value equal to or greater than 24,000 kJ/kg, on an ash-free but moist basis and with a mean random reflectance of vitrinite of at least 0.6%.","Cette classe comprend le charbon noir classé comme dur (houille), ce qui inclut l'anthracite et le charbon bitumineux. La houille est un charbon dont le pouvoir calorifique est égal ou supérieur à 24 000 kJ/kg, sur un échantillon humide exempt de cendres, et ayant un indice moyen de réflectance de la vitrinite au moins égal à 0,6 %."
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),144111,14411,Anthracite,Anthracite,"This subclass comprises anthracite, a high rank hard, lustrous black coal destined primarily for residential and industrial (as steel making) or commercial applications. It has generally less than 10% volatile matter and a high carbon content (about 90% fixed carbon). Its gross calorific value is equal to or greater than 24,000 kJ/kg, on an ash-free but moist basis.","Cette sous-classe comprend l'anthracite, un charbon dur de rang élevé, noir et brillant, utilisé principalement pour les applications résidentielles et industrielles (notamment la fabrication de l'acier) ou commerciales. Il présente généralement une teneur en matières volatiles inférieure à 10 % et une forte teneur en carbone (environ 90 % de carbone fixe). Son pouvoir calorifique est égal ou supérieur à 24 000 kJ/kg, sur un échantillon humide exempt de cendres."
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1441111,144111,Anthracite,Anthracite,"High rank hard lustrous black coal destined primarily for residential and industrial (as steel making) or commercial applications. It has generally less than 10% volatile matter and a high carbon content (about 90% fixed carbon). Its gross calorific value is equal to or greater than 24,000 kJ/kg, on an ash-free but moist basis.","Charbon dur de rang élevé, noir et brillant, utilisé principalement pour les applications résidentielles et industrielles (notamment la fabrication de l'acier) ou commerciales. Il présente généralement une teneur en matières volatiles inférieure à 10 % et une forte teneur en carbone (environ 90 % de carbone fixe). Son pouvoir calorifique est égal ou supérieur à 24 000 kJ/kg, sur un échantillon humide exempt de cendres."
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),144112,14411,Bituminous coal,Charbon bitumineux,"This subclass comprises coking or metallurgical coal and other bituminous coal. Bituminous coal is a medium rank coal used for gasification, industrial coking and heat raising, and residential heat raising. It is characterized by higher volatile matter than anthracite (more than 10%) and lower carbon content (less than 90% fixed carbon). Its gross calorific value is equal to or greater than 24,000 kJ/kg, on an ash-free but moist basis.","Cette sous-classe comprend le charbon cokéfiable ou métallurgique et d'autres formes de charbon bitumineux. Le charbon bitumineux est un charbon de rang moyen utilisé pour la gazéification, la cokéfaction et le chauffage industriels, ainsi que le chauffage résidentiel. Il est caractérisé par une teneur en matières volatiles supérieure à l'anthracite (plus de 10 %) et une teneur en carbone inférieure (moins de 90 % de carbone fixe). Son pouvoir calorifique est égal ou supérieur à 24 000 kJ/kg, sur un échantillon humide exempt de cendres."
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1441121,144112,Coking (metallurgical) coal,Charbon cokéfiable (métallurgique),"Bituminous coal with a quality that allows the production of a coke suitable to support a blast furnace charge. Its gross calorific value is equal to or greater than 24,000 kJ/kg, on an ash-free but moist basis.","Charbon bitumineux d'une qualité permettant la production d'un coke susceptible d'être utilisé dans les hauts fourneaux. Son pouvoir calorifique est égal ou supérieur à 24 000 kJ/kg, sur un échantillon humide exempt de cendres."
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1441122,144112,Other bituminous coal,Autre charbon bitumineux,"Other bituminous coal mainly used for steam raising purposes. It is characterized by higher volatile matter than anthracite (more than 10%) and lower carbon content (less than 90% fixed carbon). Its gross calorific value is equal to or greater than 24,000 kJ/kg, on an ash-free but moist basis.","Autre charbon bitumineux utilisé surtout pour la production de vapeur. Il est caractérisé par une teneur en matières volatiles plus élevée que celle de l'anthracite (plus de 10 %) et une teneur en carbone plus faible (moins de 90 % de carbone fixe). Son pouvoir calorifique est égal ou supérieur à 24 000 kJ/kg, sur un échantillon humide exempt de cendres."
3,Class (five-digit standard codes and six-character alphanumeric codes),Classe (codes types à cinq chiffres,14412,144,Brown coal,Charbon brun,"This class comprises softer brown coal, which includes sub-bituminous coal and lignite. Brown coal refers to coal of gross calorific value of less than 24,000 kJ/kg, on an ash-free but moist basis, and a mean random reflectance of vitrinite of less than 0.6%.","Cette classe comprend le charbon brun moins dur qui inclut le charbon subbitumineux et la lignite. Le charbon brun est un charbon dont le pouvoir calorifique est inférieur à 24 000 kJ/kg, sur un échantillon humide exempt de cendres, et ayant un indice moyen de réflectance de la vitrinite de moins de 0,6 %."
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),144121,14412,Sub-bituminous coal,Charbon subbitumineux,"This subclass comprises sub-bituminous coal, a non-agglomerating coal with a gross calorific value equal to or greater than 20,000 kJ/kg and less than 24,000 kJ/kg, containing more than 31% volatile matter on a dry mineral matter free basis.","Cette sous-classe comprend le charbon subbitumineux, un charbon non agglutinant d'un pouvoir calorifique égal ou supérieur à 20 000 kJ/kg et inférieur à 24 000 kJ/kg, contenant plus de 31 % de matières volatiles pour un produit sec exempt de matières minérales."
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1441211,144121,Sub-bituminous coal,Charbon subbitumineux,"Non-agglomerating coal with a gross calorific value equal to or greater than 20,000 kJ/kg and less than 24,000 kJ/kg, containing more than 31% volatile matter on a dry mineral matter free basis.","Charbon non agglutinant d'un pouvoir calorifique égal ou supérieur à 20 000 kJ/kg et inférieur à 24 000 kJ/kg, contenant plus de 31 % de matières volatiles pour un produit sec exempt de matières minérales."
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),144122,14412,Lignite,Lignite,"This subclass comprises lignite, a non-agglomerating coal with a gross calorific value less than 20,000 kJ/kg, containing more than 31% volatile matter on a dry mineral matter free basis.","Cette sous-classe comprend le lignite, un charbon non agglutinant dont le pouvoir calorifique est inférieur à 20 000 kJ/kg, contenant plus de 31 % de matières volatiles pour un produit sec exempt de matières minérales."
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1441221,144122,Lignite,Lignite,"Non-agglomerating coal with a gross calorific value less than 20,000 kJ/kg, containing more than 31% volatile matter on a dry mineral matter free basis.","Charbon non agglutinant dont le pouvoir calorifique est inférieur à 20 000 kJ/kg, contenant plus de 31 % de matières volatiles pour un produit sec exempt de matières minérales."
2,Group (three-digit standard codes and four-character alphanumeric codes),Groupe (codes types à trois chiffres,145M,M51,Other energy products,Autres produits énergétiques,This group comprises other energy products.,Ce groupe comprend les autres produits énergétiques.
3,Class (five-digit standard codes and six-character alphanumeric codes),Classe (codes types à cinq chiffres,14512M,145M,Fuel wood,Bois de chauffage,"This class comprises fuel wood, fuel products of waste wood, peat briquettes and other peat products used as fuel.","Cette classe comprend le bois de chauffage, les produits combustibles à base de déchets de bois, les briquettes de tourbe et les autres produits de tourbe utilisés comme combustible."
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),145121,14512M,Fuel wood,Bois de chauffage,This subclass comprises fuel wood.,Cette sous-classe comprend le bois de chauffage.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1451211,145121,Fuel wood of hardwood,Bois de chauffage de feuillus,Fuel wood of hardwood.,Bois de chauffage de feuillus.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1451212,145121,Fuel wood of softwood,Bois de chauffage de résineux,Fuel wood of softwood.,Bois de chauffage de résineux.
3,Class (five-digit standard codes and six-character alphanumeric codes),Classe (codes types à cinq chiffres,14513,145M,Steam and heated or cooled air or water,"Vapeur, et air ou eau refroidis ou chauffés",This class comprises steam and heated or cooled air or water.,"Cette classe comprend la vapeur, et l'air ou l'eau refroidis ou chauffés."
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),145131,14513,Steam,Vapeur,This subclass comprises steam.,Cette sous-classe comprend la vapeur.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1451311,145131,Steam,Vapeur,Steam.,Vapeur.
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),145132,14513,Heated or cooled air or water,Air ou eau refroidis ou chauffés,This subclass comprises heated or cooled air or water.,Cette sous-classe comprend l'air ou l'eau refroidis ou chauffés.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1451321,145132,Heated or cooled air or water,Air ou eau refroidis ou chauffés,Heated or cooled air or water.,Air ou eau refroidis ou chauffés.
1,Section (three-character alphanumeric codes),Section (codes à trois caractères alphanumériques),M61,,"Metal ores, concentrates and scrap","Minerais et concentrés de métaux, et rebuts de métal","This section comprises metal ores, concentrates and scrap.","Cette section comprend les minerais et concentrés de métaux, et rebuts de métal."
2,Group (three-digit standard codes and four-character alphanumeric codes),Groupe (codes types à trois chiffres,151,M61,Iron ores and concentrates,Minerais et concentrés de fer,This group comprises iron ores and concentrates.,Ce groupe comprend les minerais et concentrés de fer.
3,Class (five-digit standard codes and six-character alphanumeric codes),Classe (codes types à cinq chiffres,15111,151,Iron ores and concentrates,Minerais et concentrés de fer,This class comprises iron ores and concentrates.,Cette classe comprend les minerais et concentrés de fer.
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),151111,15111,Iron ores and concentrates,Minerais et concentrés de fer,This subclass comprises iron ores and concentrates.,Cette sous-classe comprend les minerais et concentrés de fer.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1511111,151111,Iron ores and concentrates,Minerais et concentrés de fer,Iron ores and concentrates.,Minerais et concentrés de fer.
2,Group (three-digit standard codes and four-character alphanumeric codes),Groupe (codes types à trois chiffres,152,M61,Copper ores and concentrates,Minerais et concentrés de cuivre,This group comprises copper ores and concentrates.,Ce groupe comprend les minerais et concentrés de cuivre.
3,Class (five-digit standard codes and six-character alphanumeric codes),Classe (codes types à cinq chiffres,15211,152,Copper ores and concentrates,Minerais et concentrés de cuivre,This class comprises copper ores and concentrates.,Cette classe comprend les minerais et concentrés de cuivre.
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),152111,15211,Copper ores and concentrates,Minerais et concentrés de cuivre,This subclass comprises copper ores and concentrates.,Cette sous-classe comprend les minerais et concentrés de cuivre.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1521111,152111,Copper ores and concentrates,Minerais et concentrés de cuivre,Copper ores and concentrates.,Minerais et concentrés de cuivre.
2,Group (three-digit standard codes and four-character alphanumeric codes),Groupe (codes types à trois chiffres,153,M61,Nickel ores and concentrates,Minerais et concentrés de nickel,This group comprises nickel ores and concentrates.,Ce groupe comprend les minerais et concentrés de nickel.
3,Class (five-digit standard codes and six-character alphanumeric codes),Classe (codes types à cinq chiffres,15311,153,Nickel ores and concentrates,Minerais et concentrés de nickel,This class comprises nickel ores and concentrates.,Cette classe comprend les minerais et concentrés de nickel.
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),153111,15311,Nickel ores and concentrates,Minerais et concentrés de nickel,This subclass comprises nickel ores and concentrates.,Cette sous-classe comprend les minerais et concentrés de nickel.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1531111,153111,Nickel ores and concentrates,Minerais et concentrés de nickel,Nickel ores and concentrates.,Minerais et concentrés de nickel.
2,Group (three-digit standard codes and four-character alphanumeric codes),Groupe (codes types à trois chiffres,154,M61,Radioactive ores and concentrates,Minerais et concentrés radioactifs,This group comprises radioactive ores and concentrates.,Ce groupe comprend les minerais et concentrés radioactifs.
3,Class (five-digit standard codes and six-character alphanumeric codes),Classe (codes types à cinq chiffres,15411,154,Radioactive ores and concentrates,Minerais et concentrés radioactifs,This class comprises radioactive ores and concentrates.,Cette classe comprend les minerais et concentrés radioactifs.
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),154111,15411,Radioactive ores and concentrates,Minerais et concentrés radioactifs,This subclass comprises radioactive ores and concentrates.,Cette sous-classe comprend les minerais et concentrés radioactifs.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1541111,154111,Radioactive ores and concentrates,Minerais et concentrés radioactifs,Radioactive ores and concentrates.,Minerais et concentrés radioactifs.
2,Group (three-digit standard codes and four-character alphanumeric codes),Groupe (codes types à trois chiffres,155,M61,Other metal ores and concentrates,Autres minerais et concentrés de métaux,This group comprises other metal ores and concentrates.,Ce groupe comprend les autres minerais et concentrés de métaux.
3,Class (five-digit standard codes and six-character alphanumeric codes),Classe (codes types à cinq chiffres,15511,155,"Gold, silver, and platinum group metal ores and concentrates","Minerais et concentrés d'or, d'argent et de métaux du groupe du platine","This class comprises gold, silver, and platinum group metal ores and concentrates.","Cette classe comprend les minerais et concentrés d'or, d'argent et de métaux du groupe du platine."
4,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),155111,15511,"Gold ores, concentrates and mill bullion",Minerais et concentrés d'or et lingots d'usine de concentration de l'or,"This subclass comprises gold ores, concentrates and mill bullion.",Cette sous-classe comprend les minerais et concentrés d'or et les lingots d'usine de concentration de l'or.
5,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1551111,155111,"Gold ores, concentrates and mill bullion",Minerais et concentrés d'or et lingots d'usine de concentration de l'or,"Gold ores, concentrates and mill bullion.",Minerais et concentrés d'or et lingots d'usine de concentration de l'or.
