Level/Niveau,Hierarchical structure,Structure hiérarchique,Code,Parent ,Class title,Titres de classes,Class definition,Définitions de la classe
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),12111211,1211121,Farmed fish (except live),Poissons d'élevage (sauf vivants),Farmed fish (except live).,Poissons d'élevage (sauf vivants).
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),121112111,12111211,"Atlantic salmon, farmed (except live)","Saumons atlantique, d'élevage (sauf vivants)","Atlantic salmon, farmed (except live).","Saumons atlantique, d'élevage (sauf vivants)."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),121112112,12111211,"Chinook salmon and coho salmon, farmed (except live)","Saumons quinnat et saumons coho, d'élevage (sauf vivants)","Chinook salmon and coho salmon, farmed (except live).","Saumons quinnat et saumons coho, d'élevage (sauf vivants)."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),121112113,12111211,"Other salmons, farmed (except live)","Autres saumons, d'élevage (sauf vivants)","Other salmons, farmed (except live).","Autres saumons, d'élevage (sauf vivants)."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),121112114,12111211,"Steelhead trout, farmed (except live)","Truites arc-en-ciel, d'élevage (sauf vivantes)","Steelhead trout, farmed (except live).","Truites arc-en-ciel, d'élevage (sauf vivantes)."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),121112115,12111211,"Other trouts, farmed (except live)","Autres truites, d'élevage (sauf vivantes)","Other trouts, farmed (except live).","Autres truites, d'élevage (sauf vivantes)."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),121112116,12111211,"Other fish, farmed (except live)","Autres poissons, d'élevage (sauf vivants)","Other fish, farmed (except live).","Autres poissons, d'élevage (sauf vivants)."
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),12111212,1211121,Other fish (except live and farmed),Autres poissons (sauf vivants et d'élevage),Other fish (except live and farmed).,Autres poissons (sauf vivants et d'élevage).
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),121112121,12111212,Other fish (except live and farmed),Autres poissons (sauf vivants et d'élevage),Other fish (except live and farmed).,Autres poissons (sauf vivants et d'élevage).
3,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),121113A,12111A,Shellfish (except live),Mollusques (sauf vivants),"This subclass comprises fresh, chilled and frozen unshelled shellfish, but not further processed.","Cette sous-classe comprend les mollusques non décortiqués, frais, réfrigérés et congelés, mais n'ayant pas subi un conditionnement supplémentaire."
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1211132,121113A,Shellfish (except live),Mollusques (sauf vivants),"Fresh, chilled and frozen unshelled shellfish, but not further processed.","Mollusques non décortiqués, frais, réfrigérés et congelés, mais n'ayant pas subi un conditionnement supplémentaire."
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),12111321,1211132,"Shellfish (except live), farmed","Mollusques (sauf vivants), d'élevage","Shellfish (except live), farmed.","Mollusques (sauf vivants), d'élevage."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),121113211,12111321,"Clams, farmed (except live)",Palourdes d'élevage (sauf vivantes),"Clams, farmed (except live).",Palourdes d'élevage (sauf vivantes).
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),121113212,12111321,"Oysters, farmed (except live)",Huîtres d'élevage (sauf vivantes),"Oysters, farmed (except live).",Huîtres d'élevage (sauf vivantes).
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),121113213,12111321,"Mussels, farmed (except live)",Moules d'élevage (sauf vivantes),"Mussels, farmed (except live).",Moules d'élevage (sauf vivantes).
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),121113214,12111321,"Scallops, farmed (except live)",Pétoncles d'élevage (sauf vivants),"Scallops, farmed (except live).",Pétoncles d'élevage (sauf vivants).
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),121113215,12111321,"Other shellfish, farmed (except live)",Autres mollusques d'élevage (sauf vivants),"Other shellfish, farmed (except live).",Autres mollusques d'élevage (sauf vivants).
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),12111322,1211132,Shellfish (except live and farmed),Mollusques (sauf vivants et d'élevage),Shellfish (except live and farmed).,Mollusques (sauf vivants et d'élevage).
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),121113221,12111322,Shellfish (except live and farmed),Mollusques (sauf vivants et d'élevage),Shellfish (except live and farmed).,Mollusques (sauf vivants et d'élevage).
1,Group (three-digit standard codes or four-character alphanumeric variant codes),Groupe (codes types à trois chiffres ou codes de variante à quatre caractères alphanumériques),213A,,"Cannabis seeds, vegetative plants and flowering tops (including leaves)","Graines, plants végétatifs et sommités fleuries de cannabis (y compris les feuilles)","This group comprises cannabis viable seeds and vegetative plants and fresh and dried cannabis (buds and leaves), for non-medical (recreational, wellness, lifestyle, spiritual, etc.) and medical uses. A plant of the genus Cannabis refers generally to three varieties which are cannabis Sativa, cannabis Indica and cannabis Ruderalis. Sativas and Indicas are the most commonly used cannabis strains for cultivation and propagation. The genetics of the different cannabis strains are widely mixed or cloned to create cannabis hybrids. Cannabis contains a number of active elements, including cannabinoids such as tetrahydrocannabinol (THC) or dronabinol, cannabidiol (CBD) and terpenes (aromatic compounds or chemical markers). Cannabis plants containing 0.3% w/w (weight for weight) of THC or less in the flowering tops and leaves - industrial hemp - and their derivatives with the THC concentration of 10 µg/g or less, as well as prescription drugs or pharmaceuticals containing cannabis, are excluded from this group.","Ce groupe comprend les graines viables et plants végétatifs de cannabis et le cannabis frais et séché (bourgeons et feuilles), pour usages non médical (récréatif, bien-être, mode de vie, spirituel, etc.) et médical. Un plant du genre Cannabis désigne en règle générale trois variétés, qui sont le cannabis Sativa, le cannabis Indica et le cannabis Ruderalis. Les variétés Sativa et Indica sont le plus souvent utilisées pour la culture et la multiplication. Les éléments composants de la génétique des différentes variétés de cannabis sont largement mélangés ou clonés pour créer des variétés hybrides de cannabis. Le cannabis comprend divers éléments actifs, y compris des cannabinoïdes comme le tétrahydrocannabinol (THC) ou la dronabinol, le cannabidiol (CBD) et les terpènes (composés aromatiques ou marqueurs chimiques). Les plants de cannabis dont les sommités fleuries et les feuilles ne contiennent pas plus de 0,3 % p/p (en poids ou poids pour poids) de THC - chanvre industriel - et leurs dérivés dont la concentration de THC est d'au plus 10 µg/g, ainsi que les drogues (médicaments) sur ordonnance ou les produits pharmaceutiques contenant du cannabis, sont exclus de ce groupe."
