Level,Code,Code title,Element Type Label English,Element Description English
4,1211121,Fish (except live),All examples,chilled whole pink salmon
4,1211121,Fish (except live),All examples,chilled whole sockeye salmon
4,1211121,Fish (except live),All examples,chilled whole trout
4,1211121,Fish (except live),All examples,chilled whole yellow pickerel
4,1211121,Fish (except live),All examples,"chinook salmon and coho salmon, farmed (except live)"
4,1211121,Fish (except live),All examples,farmed fish (except live)
4,1211121,Fish (except live),All examples,fish (except live)
4,1211121,Fish (except live),All examples,"fresh and chilled freshwater fish, whole and dressed"
4,1211121,Fish (except live),All examples,"fresh and chilled sardines, whole and dressed"
4,1211121,Fish (except live),All examples,fresh dressed Atlantic salmon
4,1211121,Fish (except live),All examples,fresh dressed chum salmon
4,1211121,Fish (except live),All examples,fresh dressed cod
4,1211121,Fish (except live),All examples,fresh dressed coho salmon
4,1211121,Fish (except live),All examples,fresh dressed eel
4,1211121,Fish (except live),All examples,fresh dressed haddock
4,1211121,Fish (except live),All examples,fresh dressed herring
4,1211121,Fish (except live),All examples,fresh dressed mackerel
4,1211121,Fish (except live),All examples,fresh dressed Pacific salmon
4,1211121,Fish (except live),All examples,fresh dressed perch
4,1211121,Fish (except live),All examples,fresh dressed pink salmon
4,1211121,Fish (except live),All examples,fresh dressed sockeye salmon
4,1211121,Fish (except live),All examples,fresh dressed trout
4,1211121,Fish (except live),All examples,fresh dressed yellow pickerel
4,1211121,Fish (except live),All examples,fresh fish roe (except live)
4,1211121,Fish (except live),All examples,fresh whole Atlantic salmon
4,1211121,Fish (except live),All examples,fresh whole chum salmon
4,1211121,Fish (except live),All examples,fresh whole cod
4,1211121,Fish (except live),All examples,fresh whole coho salmon
4,1211121,Fish (except live),All examples,fresh whole eel
4,1211121,Fish (except live),All examples,fresh whole haddock
4,1211121,Fish (except live),All examples,fresh whole herring
4,1211121,Fish (except live),All examples,fresh whole mackerel
4,1211121,Fish (except live),All examples,fresh whole Pacific salmon
4,1211121,Fish (except live),All examples,fresh whole perch
4,1211121,Fish (except live),All examples,fresh whole pink salmon
4,1211121,Fish (except live),All examples,fresh whole sockeye salmon
4,1211121,Fish (except live),All examples,fresh whole trout
4,1211121,Fish (except live),All examples,fresh whole yellow pickerel
4,1211121,Fish (except live),All examples,frozen chub whole and dressed
4,1211121,Fish (except live),All examples,frozen doré whole and dressed
4,1211121,Fish (except live),All examples,frozen dressed albacore tuna
4,1211121,Fish (except live),All examples,frozen dressed alewife
4,1211121,Fish (except live),All examples,frozen dressed arctic char
4,1211121,Fish (except live),All examples,frozen dressed Atlantic salmon
4,1211121,Fish (except live),All examples,frozen dressed blueback salmon
4,1211121,Fish (except live),All examples,frozen dressed bright fall salmon
4,1211121,Fish (except live),All examples,frozen dressed bullhead
4,1211121,Fish (except live),All examples,frozen dressed capelin
4,1211121,Fish (except live),All examples,frozen dressed carp
4,1211121,Fish (except live),All examples,frozen dressed catfish
4,1211121,Fish (except live),All examples,frozen dressed chinook salmon
4,1211121,Fish (except live),All examples,frozen dressed chub
4,1211121,Fish (except live),All examples,frozen dressed chum salmon
4,1211121,Fish (except live),All examples,frozen dressed cisco
4,1211121,Fish (except live),All examples,frozen dressed coalfish
4,1211121,Fish (except live),All examples,frozen dressed cod
4,1211121,Fish (except live),All examples,frozen dressed coho salmon
4,1211121,Fish (except live),All examples,frozen dressed crappies
4,1211121,Fish (except live),All examples,frozen dressed dab
4,1211121,Fish (except live),All examples,frozen dressed Danube salmon
4,1211121,Fish (except live),All examples,frozen dressed dog salmon
4,1211121,Fish (except live),All examples,frozen dressed dogfish
4,1211121,Fish (except live),All examples,frozen dressed eel
4,1211121,Fish (except live),All examples,frozen dressed flounder
4,1211121,Fish (except live),All examples,frozen dressed freshwater bass
4,1211121,Fish (except live),All examples,frozen dressed freshwater bluefish
4,1211121,Fish (except live),All examples,frozen dressed Gaspé salmon
4,1211121,Fish (except live),All examples,frozen dressed haddock
4,1211121,Fish (except live),All examples,frozen dressed hake
4,1211121,Fish (except live),All examples,frozen dressed halibut
4,1211121,Fish (except live),All examples,frozen dressed herring
4,1211121,Fish (except live),All examples,frozen dressed jack salmon
4,1211121,Fish (except live),All examples,frozen dressed jackfish
4,1211121,Fish (except live),All examples,frozen dressed longfinned tuna
4,1211121,Fish (except live),All examples,frozen dressed mackerel
4,1211121,Fish (except live),All examples,frozen dressed Pacific salmon
4,1211121,Fish (except live),All examples,frozen dressed perch
4,1211121,Fish (except live),All examples,frozen dressed pike
4,1211121,Fish (except live),All examples,frozen dressed pikeperch
4,1211121,Fish (except live),All examples,frozen dressed pilchards
4,1211121,Fish (except live),All examples,frozen dressed pink salmon
4,1211121,Fish (except live),All examples,frozen dressed pink spring salmon
4,1211121,Fish (except live),All examples,frozen dressed plaice
4,1211121,Fish (except live),All examples,frozen dressed pollock
4,1211121,Fish (except live),All examples,frozen dressed powan
4,1211121,Fish (except live),All examples,frozen dressed qualla salmon
4,1211121,Fish (except live),All examples,frozen dressed quinnat salmon
4,1211121,Fish (except live),All examples,frozen dressed red jack salmon
4,1211121,Fish (except live),All examples,frozen dressed red king salmon
4,1211121,Fish (except live),All examples,frozen dressed red sockeye salmon
4,1211121,Fish (except live),All examples,frozen dressed rockfish
4,1211121,Fish (except live),All examples,frozen dressed sardinella
4,1211121,Fish (except live),All examples,frozen dressed sea bass
4,1211121,Fish (except live),All examples,frozen dressed shark
4,1211121,Fish (except live),All examples,frozen dressed silver salmon
4,1211121,Fish (except live),All examples,frozen dressed skate
4,1211121,Fish (except live),All examples,frozen dressed skipjack tuna
4,1211121,Fish (except live),All examples,frozen dressed smelt
4,1211121,Fish (except live),All examples,frozen dressed snappers
4,1211121,Fish (except live),All examples,frozen dressed sockeye salmon
4,1211121,Fish (except live),All examples,frozen dressed sole
4,1211121,Fish (except live),All examples,frozen dressed sprats
4,1211121,Fish (except live),All examples,frozen dressed steelhead salmon
4,1211121,Fish (except live),All examples,frozen dressed stripe-bellied bonito tuna
4,1211121,Fish (except live),All examples,frozen dressed sturgeon
4,1211121,Fish (except live),All examples,frozen dressed swordfish
4,1211121,Fish (except live),All examples,frozen dressed tomcod
4,1211121,Fish (except live),All examples,frozen dressed trout
4,1211121,Fish (except live),All examples,frozen dressed yellow perch
4,1211121,Fish (except live),All examples,frozen dressed yellow pickerel
4,1211121,Fish (except live),All examples,frozen dressed yellowfin tuna
4,1211121,Fish (except live),All examples,"frozen fall chum salmon, whole and dressed"
4,1211121,Fish (except live),All examples,frozen fish roe
4,1211121,Fish (except live),All examples,"frozen freshwater fish, whole and dressed"
4,1211121,Fish (except live),All examples,"frozen jackspring salmon, whole and dressed"
4,1211121,Fish (except live),All examples,"frozen keta salmon, whole and dressed"
4,1211121,Fish (except live),All examples,"frozen king salmon, whole and dressed"
4,1211121,Fish (except live),All examples,"frozen sardines, whole and dressed"
4,1211121,Fish (except live),All examples,"frozen sauger, whole and dressed"
4,1211121,Fish (except live),All examples,"frozen sunfish, whole and dressed"
4,1211121,Fish (except live),All examples,"frozen true cod, whole and dressed"
4,1211121,Fish (except live),All examples,"frozen white king salmon, whole and dressed"
4,1211121,Fish (except live),All examples,"frozen white spring salmon, whole and dressed"
4,1211121,Fish (except live),All examples,"frozen whitefish, whole and dressed"
4,1211121,Fish (except live),All examples,frozen whole albacore tuna
4,1211121,Fish (except live),All examples,frozen whole alewife
4,1211121,Fish (except live),All examples,frozen whole arctic char
4,1211121,Fish (except live),All examples,frozen whole Atlantic salmon
4,1211121,Fish (except live),All examples,frozen whole blueback salmon
4,1211121,Fish (except live),All examples,frozen whole bright fall salmon
4,1211121,Fish (except live),All examples,frozen whole bullhead
4,1211121,Fish (except live),All examples,frozen whole capelin
4,1211121,Fish (except live),All examples,frozen whole carp
4,1211121,Fish (except live),All examples,frozen whole catfish
4,1211121,Fish (except live),All examples,frozen whole chinook salmon
4,1211121,Fish (except live),All examples,frozen whole chub
4,1211121,Fish (except live),All examples,frozen whole chum salmon
4,1211121,Fish (except live),All examples,frozen whole cisco
4,1211121,Fish (except live),All examples,frozen whole coalfish
4,1211121,Fish (except live),All examples,frozen whole cod
4,1211121,Fish (except live),All examples,frozen whole coho salmon
4,1211121,Fish (except live),All examples,frozen whole crappies
4,1211121,Fish (except live),All examples,frozen whole dab
4,1211121,Fish (except live),All examples,frozen whole Danube salmon
4,1211121,Fish (except live),All examples,frozen whole dog salmon
4,1211121,Fish (except live),All examples,frozen whole dogfish
4,1211121,Fish (except live),All examples,frozen whole eel
4,1211121,Fish (except live),All examples,frozen whole flounder
4,1211121,Fish (except live),All examples,frozen whole freshwater bass
4,1211121,Fish (except live),All examples,frozen whole freshwater bluefish
4,1211121,Fish (except live),All examples,frozen whole Gaspé salmon
4,1211121,Fish (except live),All examples,frozen whole haddock
4,1211121,Fish (except live),All examples,frozen whole hake
4,1211121,Fish (except live),All examples,frozen whole halibut
4,1211121,Fish (except live),All examples,frozen whole herring
4,1211121,Fish (except live),All examples,frozen whole jack salmon
4,1211121,Fish (except live),All examples,frozen whole jackfish
4,1211121,Fish (except live),All examples,frozen whole longfinned tuna
4,1211121,Fish (except live),All examples,frozen whole mackerel
4,1211121,Fish (except live),All examples,frozen whole or dressed fish (frozen on board of a fishing vessel) that are destined for further processing in a registered establishment
4,1211121,Fish (except live),All examples,frozen whole Pacific salmon
4,1211121,Fish (except live),All examples,frozen whole perch
4,1211121,Fish (except live),All examples,frozen whole pike
4,1211121,Fish (except live),All examples,frozen whole pikeperch
4,1211121,Fish (except live),All examples,frozen whole pilchards
4,1211121,Fish (except live),All examples,frozen whole pink salmon
4,1211121,Fish (except live),All examples,frozen whole pink spring salmon
4,1211121,Fish (except live),All examples,frozen whole plaice
4,1211121,Fish (except live),All examples,frozen whole pollock
4,1211121,Fish (except live),All examples,frozen whole powan
4,1211121,Fish (except live),All examples,frozen whole qualla salmon
4,1211121,Fish (except live),All examples,frozen whole quinnat salmon
4,1211121,Fish (except live),All examples,frozen whole red jack salmon
4,1211121,Fish (except live),All examples,frozen whole red king salmon
4,1211121,Fish (except live),All examples,frozen whole red sockeye salmon
4,1211121,Fish (except live),All examples,frozen whole rockfish
4,1211121,Fish (except live),All examples,frozen whole sardinella
4,1211121,Fish (except live),All examples,frozen whole sea bass
4,1211121,Fish (except live),All examples,frozen whole shark
4,1211121,Fish (except live),All examples,frozen whole silver salmon
4,1211121,Fish (except live),All examples,frozen whole skate
4,1211121,Fish (except live),All examples,frozen whole skipjack tuna
4,1211121,Fish (except live),All examples,frozen whole smelt
4,1211121,Fish (except live),All examples,frozen whole snappers
4,1211121,Fish (except live),All examples,frozen whole sockeye salmon
4,1211121,Fish (except live),All examples,frozen whole sole
4,1211121,Fish (except live),All examples,frozen whole sprats
4,1211121,Fish (except live),All examples,frozen whole steelhead salmon
4,1211121,Fish (except live),All examples,frozen whole stripe-bellied bonito tuna
4,1211121,Fish (except live),All examples,frozen whole sturgeon
4,1211121,Fish (except live),All examples,frozen whole swordfish
4,1211121,Fish (except live),All examples,frozen whole tomcod
4,1211121,Fish (except live),All examples,frozen whole trout
4,1211121,Fish (except live),All examples,frozen whole tullibee
4,1211121,Fish (except live),All examples,frozen whole yellow perch
4,1211121,Fish (except live),All examples,frozen whole yellow pickerel
4,1211121,Fish (except live),All examples,frozen whole yellowfin tuna
4,1211121,Fish (except live),All examples,"frozen yellow fishes, whole and dressed"
4,1211121,Fish (except live),All examples,other fish (except live and farmed)
4,1211121,Fish (except live),All examples,"other fish, farmed (except live)"
4,1211121,Fish (except live),All examples,"other salmons, farmed (except live)"
4,1211121,Fish (except live),All examples,"other trouts, farmed (except live)"
4,1211121,Fish (except live),All examples,pickerel (except live)
4,1211121,Fish (except live),All examples,rainbow trout (except live)
4,1211121,Fish (except live),All examples,salmon (except live)
4,1211121,Fish (except live),All examples,"steelhead trout, farmed (except live)"
4,1211121,Fish (except live),All examples,whole dressed fish
4,1211121,Fish (except live),Inclusion(s),fresh fish roe (except live)
4,1211121,Fish (except live),Inclusion(s),fresh whole eel
4,1211121,Fish (except live),Inclusion(s),frozen fish roe
4,1211121,Fish (except live),Inclusion(s),frozen whole or dressed fish (frozen on board of a fishing vessel) that are destined for further processing in a registered establishment
4,1211121,Fish (except live),Inclusion(s),whole dressed fish
4,1211121,Fish (except live),Exclusion(s),"canned fish (including soups) (See 1711121 Canned fish, shellfish and crustaceans (including soups))"
4,1211121,Fish (except live),Exclusion(s),"cured fish (See 1711131 Cured fish, shellfish and crustaceans)"
4,1211121,Fish (except live),Exclusion(s),"fish roe for bait (See 1721583 Animal by-products, n.e.c.)"
4,1211121,Fish (except live),Exclusion(s),frozen prepared fish (See 1711141 Frozen prepared fish)
4,1211121,Fish (except live),Exclusion(s),live fish (See 1211111 Live fish)
4,1211121,Fish (except live),Exclusion(s),"prepared fresh fish (See 1711111 Prepared fresh fish, shellfish and crustaceans)"
3,121113,Crustaceans and shellfish (except live),Exclusion(s),live crustaceans (See 1211113 Live crustaceans)
3,121113,Crustaceans and shellfish (except live),Exclusion(s),live shellfish (See 1211114 Live shellfish)
4,1211131,Crustaceans (except live),Illustrative example(s),chilled whole lobsters in shell
4,1211131,Crustaceans (except live),Illustrative example(s),fresh whole crabs in shell
4,1211131,Crustaceans (except live),Illustrative example(s),fresh whole shrimps in shell
4,1211131,Crustaceans (except live),Illustrative example(s),frozen whole crabs
4,1211131,Crustaceans (except live),Illustrative example(s),frozen whole lobsters
4,1211131,Crustaceans (except live),Illustrative example(s),frozen whole rock lobsters
4,1211131,Crustaceans (except live),Illustrative example(s),frozen whole shrimps
4,1211131,Crustaceans (except live),All examples,chilled whole crabs in shell
4,1211131,Crustaceans (except live),All examples,chilled whole lobsters in shell
4,1211131,Crustaceans (except live),All examples,chilled whole rock lobsters in shell
4,1211131,Crustaceans (except live),All examples,chilled whole shrimps in shell
4,1211131,Crustaceans (except live),All examples,crabs (except live)
4,1211131,Crustaceans (except live),All examples,fresh and chilled prawns
4,1211131,Crustaceans (except live),All examples,fresh whole crabs in shell
4,1211131,Crustaceans (except live),All examples,fresh whole lobsters in shell
4,1211131,Crustaceans (except live),All examples,fresh whole rock lobsters in shell
4,1211131,Crustaceans (except live),All examples,fresh whole shrimps in shell
4,1211131,Crustaceans (except live),All examples,frozen prawn
4,1211131,Crustaceans (except live),All examples,frozen whole crabs
4,1211131,Crustaceans (except live),All examples,frozen whole lobsters
4,1211131,Crustaceans (except live),All examples,frozen whole rock lobsters
4,1211131,Crustaceans (except live),All examples,frozen whole shrimps
4,1211131,Crustaceans (except live),All examples,lobsters (except live)
4,1211131,Crustaceans (except live),All examples,"sea crawfish, frozen"
4,1211131,Crustaceans (except live),All examples,shrimp (except live)
4,1211131,Crustaceans (except live),Exclusion(s),"canned crustaceans (including soups) (See 1711121 Canned fish, shellfish and crustaceans (including soups))"
4,1211131,Crustaceans (except live),Exclusion(s),"cured crustaceans (See 1711131 Cured fish, shellfish and crustaceans)"
4,1211131,Crustaceans (except live),Exclusion(s),frozen prepared crustaceans (See 1711151 Frozen prepared shellfish and crustaceans)
4,1211131,Crustaceans (except live),Exclusion(s),live crustaceans (See 1211113 Live crustaceans)
4,1211131,Crustaceans (except live),Exclusion(s),"prepared fresh crustaceans (See 1711111 Prepared fresh fish, shellfish and crustaceans)"
4,1211132,Shellfish (except live),Illustrative example(s),fresh clams
4,1211132,Shellfish (except live),Illustrative example(s),fresh oysters in shell
4,1211132,Shellfish (except live),Illustrative example(s),fresh scallops in shell
4,1211132,Shellfish (except live),Illustrative example(s),frozen scallops
4,1211132,Shellfish (except live),Illustrative example(s),frozen whole cuttlefish
4,1211132,Shellfish (except live),Illustrative example(s),frozen whole mussels
4,1211132,Shellfish (except live),Illustrative example(s),frozen whole octopus
4,1211132,Shellfish (except live),Illustrative example(s),frozen whole squid
4,1211132,Shellfish (except live),All examples,chilled abalone in shell
4,1211132,Shellfish (except live),All examples,chilled clams
4,1211132,Shellfish (except live),All examples,chilled oysters in shell
4,1211132,Shellfish (except live),All examples,chilled scallops in shell
4,1211132,Shellfish (except live),All examples,chilled scampi in shells
4,1211132,Shellfish (except live),All examples,chilled sea urchins
4,1211132,Shellfish (except live),All examples,chilled snails
4,1211132,Shellfish (except live),All examples,chilled whole cuttlefish
4,1211132,Shellfish (except live),All examples,chilled whole geoduck
4,1211132,Shellfish (except live),All examples,chilled whole mussels
4,1211132,Shellfish (except live),All examples,chilled whole octopus
4,1211132,Shellfish (except live),All examples,chilled whole periwinkles
4,1211132,Shellfish (except live),All examples,chilled whole snails (except sea)
4,1211132,Shellfish (except live),All examples,"clams, farmed (except live)"
4,1211132,Shellfish (except live),All examples,fresh abalone in shell
4,1211132,Shellfish (except live),All examples,fresh clams
4,1211132,Shellfish (except live),All examples,fresh oysters in shell
4,1211132,Shellfish (except live),All examples,fresh scallops in shell
4,1211132,Shellfish (except live),All examples,fresh scampi in shells
4,1211132,Shellfish (except live),All examples,fresh sea urchins
4,1211132,Shellfish (except live),All examples,fresh snails
4,1211132,Shellfish (except live),All examples,fresh whole cuttlefish
4,1211132,Shellfish (except live),All examples,fresh whole geoduck
4,1211132,Shellfish (except live),All examples,fresh whole mussels
4,1211132,Shellfish (except live),All examples,fresh whole octopus
4,1211132,Shellfish (except live),All examples,fresh whole periwinkles
4,1211132,Shellfish (except live),All examples,fresh whole snails
4,1211132,Shellfish (except live),All examples,frozen scallops
4,1211132,Shellfish (except live),All examples,frozen snails
4,1211132,Shellfish (except live),All examples,frozen snails (except sea)
4,1211132,Shellfish (except live),All examples,frozen whole abalone
4,1211132,Shellfish (except live),All examples,frozen whole cuttlefish
4,1211132,Shellfish (except live),All examples,frozen whole mussels
4,1211132,Shellfish (except live),All examples,frozen whole octopus
4,1211132,Shellfish (except live),All examples,frozen whole periwinkles
4,1211132,Shellfish (except live),All examples,frozen whole squid
4,1211132,Shellfish (except live),All examples,"mussels, farmed (except live)"
4,1211132,Shellfish (except live),All examples,"other shellfish, farmed (except live)"
4,1211132,Shellfish (except live),All examples,"oysters, farmed (except live)"
4,1211132,Shellfish (except live),All examples,"scallops, farmed (except live)"
4,1211132,Shellfish (except live),All examples,shellfish (except live and farmed)
4,1211132,Shellfish (except live),All examples,shellfish (except live)
4,1211132,Shellfish (except live),All examples,"shellfish (except live), farmed"
4,1211132,Shellfish (except live),Inclusion(s),fresh whole snails
4,1211132,Shellfish (except live),Exclusion(s),"canned shellfish (including soups) (See 1711121 Canned fish, shellfish and crustaceans (including soups))"
4,1211132,Shellfish (except live),Exclusion(s),"cured shellfish (See 1711131 Cured fish, shellfish and crustaceans)"
4,1211132,Shellfish (except live),Exclusion(s),frozen prepared shellfish (See 1711151 Frozen prepared shellfish and crustaceans)
4,1211132,Shellfish (except live),Exclusion(s),live shellfish (See 1211114 Live shellfish)
4,1211132,Shellfish (except live),Exclusion(s),"prepared fresh shellfish (See 1711111 Prepared fresh fish, shellfish and crustaceans)"
4,1211141,Seaweed,Illustrative example(s),fresh dulse (except ground and otherwise prepared)
4,1211141,Seaweed,Illustrative example(s),fresh kelp (except ground and otherwise prepared)
4,1211141,Seaweed,Illustrative example(s),fresh seaweed (except ground and otherwise prepared)
4,1211141,Seaweed,All examples,dried dulse (except ground and otherwise prepared)
4,1211141,Seaweed,All examples,dried kelp (except ground and otherwise prepared)
4,1211141,Seaweed,All examples,dried seaweed (except ground and otherwise prepared)
4,1211141,Seaweed,All examples,fresh dulse (except ground and otherwise prepared)
4,1211141,Seaweed,All examples,fresh kelp (except ground and otherwise prepared)
4,1211141,Seaweed,All examples,fresh marine algae
4,1211141,Seaweed,All examples,fresh seaweed (except ground and otherwise prepared)
4,1211141,Seaweed,All examples,seaweed
4,1211141,Seaweed,Exclusion(s),"ground or otherwise prepared seaweed (See 1836138 Processed and prepared food products, n.e.c.)"
4,1211142,Irish moss,Illustrative example(s),fresh Irish moss (except ground and otherwise prepared)
4,1211142,Irish moss,All examples,dried Irish moss (except ground and otherwise prepared)
4,1211142,Irish moss,All examples,fresh Irish moss (except ground and otherwise prepared)
4,1211142,Irish moss,All examples,fresh sea moss
4,1211142,Irish moss,All examples,Irish moss
4,1211142,Irish moss,Exclusion(s),"ground or otherwise prepared Irish moss (See 1836138 Processed and prepared food products, n.e.c.)"
4,1211143,Other algae,Illustrative example(s),chlorella
4,1211143,Other algae,Illustrative example(s),microscopic algae
4,1211143,Other algae,Illustrative example(s),phytoplankton
4,1211143,Other algae,All examples,chlorella
4,1211143,Other algae,All examples,microscopic algae
4,1211143,Other algae,All examples,phytoplankton
4,1211143,Other algae,Exclusion(s),"ground or otherwise prepared algae (See 1836138 Processed and prepared food products, n.e.c.)"
3,131111,Hardwood logs and bolts (except fuel wood and pulpwood),Exclusion(s),fuel wood of hardwood (See 1451211 Fuel wood of hardwood)
3,131111,Hardwood logs and bolts (except fuel wood and pulpwood),Exclusion(s),hardwood pulpwood (See 1311211 Hardwood pulpwood)
4,1311111,Hardwood logs and bolts (except fuel wood and pulpwood),Illustrative example(s),untreated cherry logs (except fuel wood and pulpwood)
4,1311111,Hardwood logs and bolts (except fuel wood and pulpwood),Illustrative example(s),untreated hardwood veneer logs (except fuel wood and pulpwood)
4,1311111,Hardwood logs and bolts (except fuel wood and pulpwood),Illustrative example(s),untreated maple logs (except fuel wood and pulpwood)
4,1311111,Hardwood logs and bolts (except fuel wood and pulpwood),Illustrative example(s),untreated oak logs (except fuel wood and pulpwood)
4,1311111,Hardwood logs and bolts (except fuel wood and pulpwood),Illustrative example(s),untreated poplar logs (except pulpwood and treated)
4,1311111,Hardwood logs and bolts (except fuel wood and pulpwood),All examples,hardwood logs and bolts (except fuel wood and pulpwood)
4,1311111,Hardwood logs and bolts (except fuel wood and pulpwood),All examples,untreated aspen logs (except pulpwood and treated)
4,1311111,Hardwood logs and bolts (except fuel wood and pulpwood),All examples,untreated basswood logs (except fuel wood and pulpwood)
4,1311111,Hardwood logs and bolts (except fuel wood and pulpwood),All examples,untreated beech logs (except fuel wood and pulpwood)
4,1311111,Hardwood logs and bolts (except fuel wood and pulpwood),All examples,untreated birch logs (except fuel wood and pulpwood)
4,1311111,Hardwood logs and bolts (except fuel wood and pulpwood),All examples,untreated cherry logs (except fuel wood and pulpwood)
4,1311111,Hardwood logs and bolts (except fuel wood and pulpwood),All examples,untreated cottonwood logs (except pulpwood and treated)
4,1311111,Hardwood logs and bolts (except fuel wood and pulpwood),All examples,untreated cypress logs (except fuel wood and pulpwood)
4,1311111,Hardwood logs and bolts (except fuel wood and pulpwood),All examples,untreated elm logs (except fuel wood and pulpwood)
4,1311111,Hardwood logs and bolts (except fuel wood and pulpwood),All examples,untreated hardwood logs (except fuel wood and pulpwood)
4,1311111,Hardwood logs and bolts (except fuel wood and pulpwood),All examples,untreated hardwood sawlogs (except fuel wood and pulpwood)
4,1311111,Hardwood logs and bolts (except fuel wood and pulpwood),All examples,untreated hardwood veneer logs (except fuel wood and pulpwood)
4,1311111,Hardwood logs and bolts (except fuel wood and pulpwood),All examples,"untreated keruing, ramin, kapur, teak, jongkong, merbu, jelutong and kempas logs (except fuel wood and pulpwood)"
4,1311111,Hardwood logs and bolts (except fuel wood and pulpwood),All examples,untreated maple logs (except fuel wood and pulpwood)
4,1311111,Hardwood logs and bolts (except fuel wood and pulpwood),All examples,untreated meranti logs (except fuel wood and pulpwood)
4,1311111,Hardwood logs and bolts (except fuel wood and pulpwood),All examples,untreated oak logs (except fuel wood and pulpwood)
4,1311111,Hardwood logs and bolts (except fuel wood and pulpwood),All examples,"untreated okume, obeche, sapelli, sipo, acajou d'Afrique, makore and iroko logs (except fuel wood and pulpwood)"
4,1311111,Hardwood logs and bolts (except fuel wood and pulpwood),All examples,untreated poplar logs (except pulpwood and treated)
4,1311111,Hardwood logs and bolts (except fuel wood and pulpwood),All examples,"untreated tiama, mansonia, ilomba, dibétou, limba and azobé logs (except fuel wood and pulpwood)"
4,1311111,Hardwood logs and bolts (except fuel wood and pulpwood),All examples,"untreated white lauan, white meranti, white seraya, yellow meranti and alan logs (except fuel wood and pulpwood)"
4,1311111,Hardwood logs and bolts (except fuel wood and pulpwood),All examples,untreated yellow birch logs (except fuel wood and pulpwood)
4,1311111,Hardwood logs and bolts (except fuel wood and pulpwood),Exclusion(s),fuel wood of hardwood (See 1451211 Fuel wood of hardwood)
4,1311111,Hardwood logs and bolts (except fuel wood and pulpwood),Exclusion(s),hardwood pulpwood (See 1311211 Hardwood pulpwood)
3,131112,Softwood logs and bolts (except fuel wood and pulpwood),Exclusion(s),fuel wood of softwood (See 1451212 Fuel wood of softwood)
3,131112,Softwood logs and bolts (except fuel wood and pulpwood),Exclusion(s),softwood pulpwood (See 1311221 Softwood pulpwood)
4,1311121,"Logs and bolts of spruce, pine and fir (except fuel wood and pulpwood)",Illustrative example(s),"logs, species combinations of spruce, pine and fir (S-P-F), (except fuel wood and pulpwood)"
4,1311121,"Logs and bolts of spruce, pine and fir (except fuel wood and pulpwood)",Illustrative example(s),untreated balsam fir logs (except fuel wood and pulpwood)
4,1311121,"Logs and bolts of spruce, pine and fir (except fuel wood and pulpwood)",Illustrative example(s),untreated Engelmann spruce logs (except fuel wood and pulpwood)
4,1311121,"Logs and bolts of spruce, pine and fir (except fuel wood and pulpwood)",Illustrative example(s),untreated jack pine logs (except fuel wood and pulpwood)
4,1311121,"Logs and bolts of spruce, pine and fir (except fuel wood and pulpwood)",Illustrative example(s),untreated spruce logs (except fuel wood and pulpwood)
4,1311121,"Logs and bolts of spruce, pine and fir (except fuel wood and pulpwood)",Illustrative example(s),untreated subalpine fir logs (except fuel wood and pulpwood)
4,1311121,"Logs and bolts of spruce, pine and fir (except fuel wood and pulpwood)",Illustrative example(s),untreated white spruce logs (except fuel wood and pulpwood)
4,1311121,"Logs and bolts of spruce, pine and fir (except fuel wood and pulpwood)",All examples,"logs and bolts of spruce, pine and fir (except fuel wood and pulpwood)"
4,1311121,"Logs and bolts of spruce, pine and fir (except fuel wood and pulpwood)",All examples,"logs, species combinations of spruce, pine and fir (S-P-F), (except fuel wood and pulpwood)"
4,1311121,"Logs and bolts of spruce, pine and fir (except fuel wood and pulpwood)",All examples,"SPF (spruce, pine, fir) logs, species combination"
4,1311121,"Logs and bolts of spruce, pine and fir (except fuel wood and pulpwood)",All examples,untreated alpine fir logs (except fuel wood and pulpwood)
4,1311121,"Logs and bolts of spruce, pine and fir (except fuel wood and pulpwood)",All examples,untreated balsam fir logs (except fuel wood and pulpwood)
4,1311121,"Logs and bolts of spruce, pine and fir (except fuel wood and pulpwood)",All examples,untreated black spruce logs (except fuel wood and pulpwood)
4,1311121,"Logs and bolts of spruce, pine and fir (except fuel wood and pulpwood)",All examples,untreated Engelmann spruce logs (except fuel wood and pulpwood)
4,1311121,"Logs and bolts of spruce, pine and fir (except fuel wood and pulpwood)",All examples,untreated jack pine logs (except fuel wood and pulpwood)
4,1311121,"Logs and bolts of spruce, pine and fir (except fuel wood and pulpwood)",All examples,untreated lodgepole pine logs (except fuel wood and pulpwood)
4,1311121,"Logs and bolts of spruce, pine and fir (except fuel wood and pulpwood)",All examples,untreated red spruce logs (except fuel wood and pulpwood)
4,1311121,"Logs and bolts of spruce, pine and fir (except fuel wood and pulpwood)",All examples,untreated spruce logs (except fuel wood and pulpwood)
4,1311121,"Logs and bolts of spruce, pine and fir (except fuel wood and pulpwood)",All examples,untreated subalpine fir logs (except fuel wood and pulpwood)
4,1311121,"Logs and bolts of spruce, pine and fir (except fuel wood and pulpwood)",All examples,untreated true fir logs (except fuel wood and pulpwood)
4,1311121,"Logs and bolts of spruce, pine and fir (except fuel wood and pulpwood)",All examples,untreated white and black spruce logs (except fuel wod and pulpwood)
4,1311121,"Logs and bolts of spruce, pine and fir (except fuel wood and pulpwood)",All examples,untreated white spruce logs (except fuel wood and pulpwood)
