archived,availability,catalog_year,category_group,category_group_id,category_original,currency,description,display_language,durability,evidence,evidence_score,extraction_confidence,extraction_method,fulfillment_class,fulfillment_id,fulfillment_score,historical_price_usd,item_name,last_updated,manufacturer,mapping_confidence,model_part_number,need_id,need_match_score,need_path,need_rank,page_id,part_number,product_name,product_node_id,recall_class,recommended_action,record_id,record_kind,record_status,record_type,risk,risk_type,score_status,source_file,source_language,source_page,source_record_id,source_title,source_uid,source_url,source_vendor,spec_text,survival_value,title,total_cost,tree_node_id,tree_path_ids,value_score
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,2” (STANDARD LENGTH: 100),English,85,"GapVax Parts Catalog, PDF page 19",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,83,,HOS007485 2” (STANDARD LENGTH: 100),unknown,GapVax,high,HOS007485,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-009,HOS007485,HOS007485 2” (STANDARD LENGTH: 100),item-cat-007713,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007713,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,19,HOS007485,GapVax Parts Catalog,SRC-0112,,GapVax,HOS007485 2” (STANDARD LENGTH: 100),71,HOS007485 2” (STANDARD LENGTH: 100),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-009', 'item-cat-007713']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,3” (STANDARD LENGTHS: 50/100),English,81,"GapVax Parts Catalog, PDF page 19",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,89,,HOS007487 3” (STANDARD LENGTHS: 50/100),unknown,GapVax,high,HOS007487,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-009,HOS007487,HOS007487 3” (STANDARD LENGTHS: 50/100),item-cat-007714,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007714,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,19,HOS007487,GapVax Parts Catalog,SRC-0112,,GapVax,HOS007487 3” (STANDARD LENGTHS: 50/100),71,HOS007487 3” (STANDARD LENGTHS: 50/100),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-009', 'item-cat-007714']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,4” (STANDARD LENGTHS: 50/100),English,81,"GapVax Parts Catalog, PDF page 19",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,85,,HOS007488 4” (STANDARD LENGTHS: 50/100),unknown,GapVax,high,HOS007488,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-009,HOS007488,HOS007488 4” (STANDARD LENGTHS: 50/100),item-cat-007715,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007715,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,14,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,19,HOS007488,GapVax Parts Catalog,SRC-0112,,GapVax,HOS007488 4” (STANDARD LENGTHS: 50/100),71,HOS007488 4” (STANDARD LENGTHS: 50/100),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-009', 'item-cat-007715']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,5” (STANDARD LENGTHS: 20/50/100),English,80,"GapVax Parts Catalog, PDF page 19",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,79,,HOS007489 5” (STANDARD LENGTHS: 20/50/100),unknown,GapVax,high,HOS007489,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-009,HOS007489,HOS007489 5” (STANDARD LENGTHS: 20/50/100),item-cat-007716,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007716,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,14,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,19,HOS007489,GapVax Parts Catalog,SRC-0112,,GapVax,HOS007489 5” (STANDARD LENGTHS: 20/50/100),71,HOS007489 5” (STANDARD LENGTHS: 20/50/100),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-009', 'item-cat-007716']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,6” (STANDARD LENGTHS: 20/50/100),English,83,"GapVax Parts Catalog, PDF page 19",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,89,,HOS007490 6” (STANDARD LENGTHS: 20/50/100),unknown,GapVax,high,HOS007490,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-009,HOS007490,HOS007490 6” (STANDARD LENGTHS: 20/50/100),item-cat-007717,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007717,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,16,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,19,HOS007490,GapVax Parts Catalog,SRC-0112,,GapVax,HOS007490 6” (STANDARD LENGTHS: 20/50/100),71,HOS007490 6” (STANDARD LENGTHS: 20/50/100),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-009', 'item-cat-007717']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,8” (STANDARD LENGTHS: 20/50),English,82,"GapVax Parts Catalog, PDF page 19",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,81,,HOS007491 8” (STANDARD LENGTHS: 20/50),unknown,GapVax,high,HOS007491,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-009,HOS007491,HOS007491 8” (STANDARD LENGTHS: 20/50),item-cat-007718,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007718,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,17,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,19,HOS007491,GapVax Parts Catalog,SRC-0112,,GapVax,HOS007491 8” (STANDARD LENGTHS: 20/50),71,HOS007491 8” (STANDARD LENGTHS: 20/50),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-009', 'item-cat-007718']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,2” (STANDARD LENGTH: 50),English,83,"GapVax Parts Catalog, PDF page 20",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,83,,HOS007501 2” (STANDARD LENGTH: 50),unknown,GapVax,high,HOS007501,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-010,HOS007501,HOS007501 2” (STANDARD LENGTH: 50),item-cat-007719,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007719,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,14,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,20,HOS007501,GapVax Parts Catalog,SRC-0112,,GapVax,HOS007501 2” (STANDARD LENGTH: 50),71,HOS007501 2” (STANDARD LENGTH: 50),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-010', 'item-cat-007719']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,3” (STANDARD LENGTH: 50),English,85,"GapVax Parts Catalog, PDF page 20",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,79,,HOS007503 3” (STANDARD LENGTH: 50),unknown,GapVax,high,HOS007503,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-010,HOS007503,HOS007503 3” (STANDARD LENGTH: 50),item-cat-007720,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007720,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,14,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,20,HOS007503,GapVax Parts Catalog,SRC-0112,,GapVax,HOS007503 3” (STANDARD LENGTH: 50),71,HOS007503 3” (STANDARD LENGTH: 50),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-010', 'item-cat-007720']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,4” (STANDARD LENGTH: 50),English,81,"GapVax Parts Catalog, PDF page 20",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,86,,HOS007504 4” (STANDARD LENGTH: 50),unknown,GapVax,high,HOS007504,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-010,HOS007504,HOS007504 4” (STANDARD LENGTH: 50),item-cat-007721,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007721,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,20,HOS007504,GapVax Parts Catalog,SRC-0112,,GapVax,HOS007504 4” (STANDARD LENGTH: 50),71,HOS007504 4” (STANDARD LENGTH: 50),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-010', 'item-cat-007721']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,5” (STANDARD LENGTH: 50),English,85,"GapVax Parts Catalog, PDF page 20",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,84,,HOS007505 5” (STANDARD LENGTH: 50),unknown,GapVax,high,HOS007505,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-010,HOS007505,HOS007505 5” (STANDARD LENGTH: 50),item-cat-007722,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007722,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,19,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,20,HOS007505,GapVax Parts Catalog,SRC-0112,,GapVax,HOS007505 5” (STANDARD LENGTH: 50),71,HOS007505 5” (STANDARD LENGTH: 50),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-010', 'item-cat-007722']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,6” (STANDARD LENGTH: 50),English,81,"GapVax Parts Catalog, PDF page 20",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,80,,HOS007506 6” (STANDARD LENGTH: 50),unknown,GapVax,high,HOS007506,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-010,HOS007506,HOS007506 6” (STANDARD LENGTH: 50),item-cat-007723,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007723,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,22,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,20,HOS007506,GapVax Parts Catalog,SRC-0112,,GapVax,HOS007506 6” (STANDARD LENGTH: 50),71,HOS007506 6” (STANDARD LENGTH: 50),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-010', 'item-cat-007723']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,8” (STANDARD LENGTH: 50),English,80,"GapVax Parts Catalog, PDF page 20",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,83,,HOS007507 8” (STANDARD LENGTH: 50),unknown,GapVax,high,HOS007507,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-010,HOS007507,HOS007507 8” (STANDARD LENGTH: 50),item-cat-007724,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007724,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,22,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,20,HOS007507,GapVax Parts Catalog,SRC-0112,,GapVax,HOS007507 8” (STANDARD LENGTH: 50),71,HOS007507 8” (STANDARD LENGTH: 50),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-010', 'item-cat-007724']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,2” (STANDARD LENGTH: 60),English,79,"GapVax Parts Catalog, PDF page 20",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,88,,HOS007509 2” (STANDARD LENGTH: 60),unknown,GapVax,high,HOS007509,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-010,HOS007509,HOS007509 2” (STANDARD LENGTH: 60),item-cat-007725,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007725,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,14,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,20,HOS007509,GapVax Parts Catalog,SRC-0112,,GapVax,HOS007509 2” (STANDARD LENGTH: 60),71,HOS007509 2” (STANDARD LENGTH: 60),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-010', 'item-cat-007725']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,3” (STANDARD LENGTH: 60),English,83,"GapVax Parts Catalog, PDF page 20",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,84,,HOS007511 3” (STANDARD LENGTH: 60),unknown,GapVax,high,HOS007511,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-010,HOS007511,HOS007511 3” (STANDARD LENGTH: 60),item-cat-007726,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007726,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,18,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,20,HOS007511,GapVax Parts Catalog,SRC-0112,,GapVax,HOS007511 3” (STANDARD LENGTH: 60),71,HOS007511 3” (STANDARD LENGTH: 60),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-010', 'item-cat-007726']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,4” (STANDARD LENGTH: 60),English,86,"GapVax Parts Catalog, PDF page 20",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,80,,HOS007512 4” (STANDARD LENGTH: 60),unknown,GapVax,high,HOS007512,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-010,HOS007512,HOS007512 4” (STANDARD LENGTH: 60),item-cat-007727,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007727,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,16,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,20,HOS007512,GapVax Parts Catalog,SRC-0112,,GapVax,HOS007512 4” (STANDARD LENGTH: 60),71,HOS007512 4” (STANDARD LENGTH: 60),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-010', 'item-cat-007727']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,5” (STANDARD LENGTH: 60),English,78,"GapVax Parts Catalog, PDF page 20",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,79,,HOS007513 5” (STANDARD LENGTH: 60),unknown,GapVax,high,HOS007513,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-010,HOS007513,HOS007513 5” (STANDARD LENGTH: 60),item-cat-007728,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007728,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,22,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,20,HOS007513,GapVax Parts Catalog,SRC-0112,,GapVax,HOS007513 5” (STANDARD LENGTH: 60),71,HOS007513 5” (STANDARD LENGTH: 60),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-010', 'item-cat-007728']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,6” (STANDARD LENGTH: 60),English,82,"GapVax Parts Catalog, PDF page 20",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,82,,HOS007514 6” (STANDARD LENGTH: 60),unknown,GapVax,high,HOS007514,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-010,HOS007514,HOS007514 6” (STANDARD LENGTH: 60),item-cat-007729,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007729,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,17,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,20,HOS007514,GapVax Parts Catalog,SRC-0112,,GapVax,HOS007514 6” (STANDARD LENGTH: 60),71,HOS007514 6” (STANDARD LENGTH: 60),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-010', 'item-cat-007729']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,8” (STANDARD LENGTH: 20),English,83,"GapVax Parts Catalog, PDF page 20",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,89,,HOS007515 8” (STANDARD LENGTH: 20),unknown,GapVax,high,HOS007515,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-010,HOS007515,HOS007515 8” (STANDARD LENGTH: 20),item-cat-007730,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007730,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,16,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,20,HOS007515,GapVax Parts Catalog,SRC-0112,,GapVax,HOS007515 8” (STANDARD LENGTH: 20),71,HOS007515 8” (STANDARD LENGTH: 20),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-010', 'item-cat-007730']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,10” (STANDARD LENGTH: 20),English,82,"GapVax Parts Catalog, PDF page 21",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,87,,HOS006799 10” (STANDARD LENGTH: 20),unknown,GapVax,high,HOS006799,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-007,HOS006799,HOS006799 10” (STANDARD LENGTH: 20),item-cat-007731,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007731,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,21,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,21,HOS006799,GapVax Parts Catalog,SRC-0112,,GapVax,HOS006799 10” (STANDARD LENGTH: 20),71,HOS006799 10” (STANDARD LENGTH: 20),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-007', 'item-cat-007731']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,12” (STANDARD LENGTH: 20),English,79,"GapVax Parts Catalog, PDF page 21",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,79,,HOS006800 12” (STANDARD LENGTH: 20),unknown,GapVax,high,HOS006800,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-007,HOS006800,HOS006800 12” (STANDARD LENGTH: 20),item-cat-007732,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007732,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,21,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,21,HOS006800,GapVax Parts Catalog,SRC-0112,,GapVax,HOS006800 12” (STANDARD LENGTH: 20),71,HOS006800 12” (STANDARD LENGTH: 20),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-007', 'item-cat-007732']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,2” (STANDARD LENGTH: 100),English,78,"GapVax Parts Catalog, PDF page 21",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,81,,HOS006803 2” (STANDARD LENGTH: 100),unknown,GapVax,high,HOS006803,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-007,HOS006803,HOS006803 2” (STANDARD LENGTH: 100),item-cat-007733,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007733,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,21,HOS006803,GapVax Parts Catalog,SRC-0112,,GapVax,HOS006803 2” (STANDARD LENGTH: 100),71,HOS006803 2” (STANDARD LENGTH: 100),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-007', 'item-cat-007733']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,3” (STANDARD LENGTH: 100),English,84,"GapVax Parts Catalog, PDF page 21",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,88,,HOS006805 3” (STANDARD LENGTH: 100),unknown,GapVax,high,HOS006805,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-007,HOS006805,HOS006805 3” (STANDARD LENGTH: 100),item-cat-007734,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007734,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,18,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,21,HOS006805,GapVax Parts Catalog,SRC-0112,,GapVax,HOS006805 3” (STANDARD LENGTH: 100),71,HOS006805 3” (STANDARD LENGTH: 100),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-007', 'item-cat-007734']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,4” (STANDARD LENGTH: 100),English,80,"GapVax Parts Catalog, PDF page 21",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,80,,HOS006807 4” (STANDARD LENGTH: 100),unknown,GapVax,high,HOS006807,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-007,HOS006807,HOS006807 4” (STANDARD LENGTH: 100),item-cat-007735,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007735,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,21,HOS006807,GapVax Parts Catalog,SRC-0112,,GapVax,HOS006807 4” (STANDARD LENGTH: 100),71,HOS006807 4” (STANDARD LENGTH: 100),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-007', 'item-cat-007735']",
True,Historical/current mixed,unknown,Vacuum / Sewer / Sludge Equipment,pg-sanitation-vacuum,Vacuum / Sewer / Sludge Equipment,,5” (STANDARD LENGTHS: 50/100),English,84,"GapVax Parts Catalog, PDF page 21",72,medium,table_row,need-sanitation-sewage-septic,need-sanitation-sewage-septic,81,,HOS006809 5” (STANDARD LENGTHS: 50/100),unknown,GapVax,high,HOS006809,need-sanitation,90,Sanitation / Vacuum / Sewer,8,pg-sanitation-vacuum-page-007,HOS006809,HOS006809 5” (STANDARD LENGTHS: 50/100),item-cat-007736,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007736,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,19,,Provisional heuristic; recalculate from User Profile and current offer evidence.,GapVax parts_catalog.pdf,English,21,HOS006809,GapVax Parts Catalog,SRC-0112,,GapVax,HOS006809 5” (STANDARD LENGTHS: 50/100),71,HOS006809 5” (STANDARD LENGTHS: 50/100),,pg-sanitation-vacuum,"['human-consumer', 'human-needs', 'need-sanitation', 'need-sanitation-sewage-septic', 'pg-sanitation-vacuum', 'pg-sanitation-vacuum-page-007', 'item-cat-007736']",
