archived,availability,catalog_year,category_group,category_group_id,category_original,currency,description,display_language,durability,evidence,evidence_score,extraction_confidence,extraction_method,fulfillment_class,fulfillment_id,fulfillment_score,historical_price_usd,item_name,last_updated,manufacturer,mapping_confidence,model_part_number,need_id,need_match_score,need_path,need_rank,page_id,part_number,product_name,product_node_id,recall_class,recommended_action,record_id,record_kind,record_status,record_type,risk,risk_type,score_status,source_file,source_language,source_page,source_record_id,source_title,source_uid,source_url,source_vendor,spec_text,survival_value,title,total_cost,tree_node_id,tree_path_ids,value_score
True,Historical catalog; Canadian supplier reference,2016,Hand Tools,pg-tools-hand,Hand Tools,,"Pliers only .070” dia., straight. •.070” tip - 90° pliers",English,86,"Gregg Distributors Product Catalogue, PDF page 230",88,high,explicit_part_number,need-tools-repair-hand-tools,need-tools-repair-hand-tools,78,,STRAIGHT TIP RETAINING RING PLIERS,2016,Gregg Distributors Ltd.,medium,1340,need-tools-repair,78,Tools / Hand Tools,16,pg-tools-hand-page-018,1340,STRAIGHT TIP RETAINING RING PLIERS,item-cat-001837,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-001837,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,230,1340,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,"Part No. 1340, Pliers only .070” dia., straight. •.070” tip - 90° pliers",37,STRAIGHT TIP RETAINING RING PLIERS,,pg-tools-hand,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-hand', 'pg-tools-hand-page-018', 'item-cat-001837']",
True,Historical catalog; Canadian supplier reference,2016,Hand Tools,pg-tools-hand,Hand Tools,,"Pliers only .070” dia., 45°. •.047” tip - straight pliers",English,82,"Gregg Distributors Product Catalogue, PDF page 230",88,high,explicit_part_number,need-tools-repair-hand-tools,need-tools-repair-hand-tools,72,,STRAIGHT TIP RETAINING RING PLIERS,2016,Gregg Distributors Ltd.,medium,1345,need-tools-repair,78,Tools / Hand Tools,16,pg-tools-hand-page-018,1345,STRAIGHT TIP RETAINING RING PLIERS,item-cat-001838,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-001838,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,230,1345,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,"Part No. 1345, Pliers only .070” dia., 45°. •.047” tip - straight pliers",37,STRAIGHT TIP RETAINING RING PLIERS,,pg-tools-hand,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-hand', 'pg-tools-hand-page-018', 'item-cat-001838']",
True,Historical catalog; Canadian supplier reference,2016,Hand Tools,pg-tools-hand,Hand Tools,,"Pliers only .090” dia., straight. •.047” tip - 90° pliers",English,78,"Gregg Distributors Product Catalogue, PDF page 230",88,high,explicit_part_number,need-tools-repair-hand-tools,need-tools-repair-hand-tools,74,,STRAIGHT TIP RETAINING RING PLIERS,2016,Gregg Distributors Ltd.,medium,1560,need-tools-repair,78,Tools / Hand Tools,16,pg-tools-hand-page-018,1560,STRAIGHT TIP RETAINING RING PLIERS,item-cat-001839,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-001839,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,16,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,230,1560,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,"Part No. 1560, Pliers only .090” dia., straight. •.047” tip - 90° pliers",37,STRAIGHT TIP RETAINING RING PLIERS,,pg-tools-hand,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-hand', 'pg-tools-hand-page-018', 'item-cat-001839']",
True,Historical catalog; Canadian supplier reference,2016,Hand Tools,pg-tools-hand,Hand Tools,,"Pliers only .090” dia., 45°. •.038” tip - straight pliers",English,82,"Gregg Distributors Product Catalogue, PDF page 230",88,high,explicit_part_number,need-tools-repair-hand-tools,need-tools-repair-hand-tools,75,,STRAIGHT TIP RETAINING RING PLIERS,2016,Gregg Distributors Ltd.,medium,1565,need-tools-repair,78,Tools / Hand Tools,16,pg-tools-hand-page-018,1565,STRAIGHT TIP RETAINING RING PLIERS,item-cat-001840,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-001840,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,14,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,230,1565,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,"Part No. 1565, Pliers only .090” dia., 45°. •.038” tip - straight pliers",37,STRAIGHT TIP RETAINING RING PLIERS,,pg-tools-hand,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-hand', 'pg-tools-hand-page-018', 'item-cat-001840']",
True,Historical catalog; Canadian supplier reference,2016,Tool Storage / Boxes / Cabinets,pg-tools-storage,Tool Storage / Boxes / Cabinets,,Pair of 0° (straight) replace,English,79,"Gregg Distributors Product Catalogue, PDF page 230",88,high,explicit_part_number,need-tools-repair-hardware,need-tools-repair-hardware,77,,Tool Boxes & Hand Tools,2016,Gregg Distributors Ltd.,medium,209201,need-tools-repair,78,Tools / Tool Storage,16,pg-tools-storage-page-003,209201,Tool Boxes & Hand Tools,item-cat-001841,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-001841,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,22,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,230,209201,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,"Part No. 209201, Pair of 0° (straight) replace- Part No. 714. 75 to 137 3/4” to 1-3/8” 0100",37,Tool Boxes & Hand Tools,,pg-tools-storage,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hardware', 'pg-tools-storage', 'pg-tools-storage-page-003', 'item-cat-001841']",
True,Historical catalog; Canadian supplier reference,2016,Tool Storage / Boxes / Cabinets,pg-tools-storage,Tool Storage / Boxes / Cabinets,,"Pair of 45° replacement tips. 75 to 200 3/4” to 2” 7053K, 7123K, or 7125K",English,78,"Gregg Distributors Product Catalogue, PDF page 230",88,high,explicit_part_number,need-tools-repair-hardware,need-tools-repair-hardware,75,,Tool Boxes & Hand Tools,2016,Gregg Distributors Ltd.,medium,222029,need-tools-repair,78,Tools / Tool Storage,16,pg-tools-storage-page-004,222029,Tool Boxes & Hand Tools,item-cat-001842,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-001842,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,22,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,230,222029,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,"Part No. 222029, Pair of 45° replacement tips. 75 to 200 3/4” to 2” 7053K, 7123K, or 7125K",37,Tool Boxes & Hand Tools,,pg-tools-storage,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hardware', 'pg-tools-storage', 'pg-tools-storage-page-004', 'item-cat-001842']",
True,Historical catalog; Canadian supplier reference,2016,Tool Storage / Boxes / Cabinets,pg-tools-storage,Tool Storage / Boxes / Cabinets,,"Pair of 90° replacement tips. 143 to 200 1-7/16” to 2” 1340, 1345, or 0300",English,85,"Gregg Distributors Product Catalogue, PDF page 230",88,high,explicit_part_number,need-tools-repair-hardware,need-tools-repair-hardware,69,,Tool Boxes & Hand Tools,2016,Gregg Distributors Ltd.,medium,222030,need-tools-repair,78,Tools / Tool Storage,16,pg-tools-storage-page-004,222030,Tool Boxes & Hand Tools,item-cat-001843,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-001843,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,230,222030,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,"Part No. 222030, Pair of 90° replacement tips. 143 to 200 1-7/16” to 2” 1340, 1345, or 0300",37,Tool Boxes & Hand Tools,,pg-tools-storage,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hardware', 'pg-tools-storage', 'pg-tools-storage-page-004', 'item-cat-001843']",
True,Historical catalog; Canadian supplier reference,2016,General Hardware / Handles / Hinges,pg-tools-hardware,General Hardware / Handles / Hinges,,"1000 ft. lb. capacity with a 1/2” other components. Lightweight aluminum, 12” sign that lets you turn in either direction without",English,81,"Gregg Distributors Product Catalogue, PDF page 230",88,high,explicit_part_number,need-tools-repair-hardware,need-tools-repair-hardware,73,,TORQUE MULTIPLIERS MULTI-PURPOSE STRAP WRENCH RATCHETING CHAIN WRENCHES,2016,Gregg Distributors Ltd.,medium,5073,need-tools-repair,78,Tools / Hardware,16,pg-tools-hardware-page-003,5073,TORQUE MULTIPLIERS MULTI-PURPOSE STRAP WRENCH RATCHETING CHAIN WRENCHES,item-cat-001844,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-001844,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,230,5073,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,"Part No. 5073, 1000 ft. lb. capacity with a 1/2” other components. Lightweight aluminum, 12” sign that lets you turn in either direction without",37,TORQUE MULTIPLIERS MULTI-PURPOSE STRAP WRENCH RATCHETING CHAIN WRENCHES,,pg-tools-hardware,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hardware', 'pg-tools-hardware', 'pg-tools-hardware-page-003', 'item-cat-001844']",
True,Historical catalog; Canadian supplier reference,2016,General Hardware / Handles / Hinges,pg-tools-hardware,General Hardware / Handles / Hinges,,"2000 ft. lb. capacity with a 3/4” 4-3/4” O.D., with 13” handle.",English,86,"Gregg Distributors Product Catalogue, PDF page 230",88,high,explicit_part_number,need-tools-repair-hardware,need-tools-repair-hardware,76,,TORQUE MULTIPLIERS MULTI-PURPOSE STRAP WRENCH RATCHETING CHAIN WRENCHES,2016,Gregg Distributors Ltd.,medium,5074,need-tools-repair,78,Tools / Hardware,16,pg-tools-hardware-page-003,5074,TORQUE MULTIPLIERS MULTI-PURPOSE STRAP WRENCH RATCHETING CHAIN WRENCHES,item-cat-001845,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-001845,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,230,5074,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,"Part No. 5074, 2000 ft. lb. capacity with a 3/4” 4-3/4” O.D., with 13” handle.",37,TORQUE MULTIPLIERS MULTI-PURPOSE STRAP WRENCH RATCHETING CHAIN WRENCHES,,pg-tools-hardware,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hardware', 'pg-tools-hardware', 'pg-tools-hardware-page-003', 'item-cat-001845']",
True,Historical catalog; Canadian supplier reference,2016,Hand Tools,pg-tools-hand,Hand Tools,,,English,84,"Gregg Distributors Product Catalogue, PDF page 230",88,high,explicit_part_number,need-tools-repair-hand-tools,need-tools-repair-hand-tools,72,,RING PLIER KIT PLIER KIT 12 to 87 1/8” to 7/8” 0200,2016,Gregg Distributors Ltd.,medium,7053K,need-tools-repair,78,Tools / Hand Tools,16,pg-tools-hand-page-016,7053K,RING PLIER KIT PLIER KIT 12 to 87 1/8” to 7/8” 0200,item-cat-001846,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-001846,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,230,7053K,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,"Part No. 7053K. Part No. 7125K, 45° pliers. 5102 1340, 1345, or 0400",37,RING PLIER KIT PLIER KIT 12 to 87 1/8” to 7/8” 0200,,pg-tools-hand,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-hand', 'pg-tools-hand-page-016', 'item-cat-001846']",
True,Historical catalog; Canadian supplier reference,2016,Hand Tools,pg-tools-hand,Hand Tools,,Straight tip. 5101 93 to 143 15/16” to 1-7/16”,English,84,"Gregg Distributors Product Catalogue, PDF page 230",88,high,explicit_part_number,need-tools-repair-hand-tools,need-tools-repair-hand-tools,78,,RING PLIER KIT PLIER KIT 12 to 87 1/8” to 7/8” 0200,2016,Gregg Distributors Ltd.,medium,7123K,need-tools-repair,78,Tools / Hand Tools,16,pg-tools-hand-page-016,7123K,RING PLIER KIT PLIER KIT 12 to 87 1/8” to 7/8” 0200,item-cat-001847,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-001847,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,230,7123K,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,".070” dia.). Part No. 7123K, Straight tip. 5101 93 to 143 15/16” to 1-7/16”",37,RING PLIER KIT PLIER KIT 12 to 87 1/8” to 7/8” 0200,,pg-tools-hand,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-hand', 'pg-tools-hand-page-016', 'item-cat-001847']",
True,Historical catalog; Canadian supplier reference,2016,Hand Tools,pg-tools-hand,Hand Tools,,"45° pliers. 5102 1340, 1345, or 0400",English,86,"Gregg Distributors Product Catalogue, PDF page 230",88,high,explicit_part_number,need-tools-repair-hand-tools,need-tools-repair-hand-tools,76,,RING PLIER KIT PLIER KIT 12 to 87 1/8” to 7/8” 0200,2016,Gregg Distributors Ltd.,medium,7125K,need-tools-repair,78,Tools / Hand Tools,16,pg-tools-hand-page-016,7125K,RING PLIER KIT PLIER KIT 12 to 87 1/8” to 7/8” 0200,item-cat-001848,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-001848,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,20,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,230,7125K,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,"Part No. 7053K. Part No. 7125K, 45° pliers. 5102 1340, 1345, or 0400",37,RING PLIER KIT PLIER KIT 12 to 87 1/8” to 7/8” 0200,,pg-tools-hand,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-hand', 'pg-tools-hand-page-016', 'item-cat-001848']",
True,Historical catalog; Canadian supplier reference,2016,General Hardware / Handles / Hinges,pg-tools-hardware,General Hardware / Handles / Hinges,,,English,78,"Gregg Distributors Product Catalogue, PDF page 230",88,high,explicit_part_number,need-tools-repair-hardware,need-tools-repair-hardware,73,,TORQUE MULTIPLIERS MULTI-PURPOSE STRAP WRENCH RATCHETING CHAIN WRENCHES,2016,Gregg Distributors Ltd.,medium,7206,need-tools-repair,78,Tools / Hardware,16,pg-tools-hardware-page-003,7206,TORQUE MULTIPLIERS MULTI-PURPOSE STRAP WRENCH RATCHETING CHAIN WRENCHES,item-cat-001849,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-001849,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,21,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,230,7206,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,"drive output, 14” extension handle. Part No. 7206. Part No. 7400, Chain wrench capacity 1/2” to",37,TORQUE MULTIPLIERS MULTI-PURPOSE STRAP WRENCH RATCHETING CHAIN WRENCHES,,pg-tools-hardware,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hardware', 'pg-tools-hardware', 'pg-tools-hardware-page-003', 'item-cat-001849']",
True,Historical catalog; Canadian supplier reference,2016,Brake / Steering / Vehicle Hose,pg-transport-brake-hose,Brake / Steering / Vehicle Hose,,"Internal. brakes, differentials, transmissions, and C.V. 181 to 300 1-13/16” to 3-1/2” 0500",English,84,"Gregg Distributors Product Catalogue, PDF page 230",88,high,explicit_part_number,need-transportation-auto-parts-fitment,need-transportation-auto-parts-fitment,69,,Tool Boxes & Hand Tools,2016,Gregg Distributors Ltd.,medium,7300,need-transportation,78,Transportation / Auto Parts / Brake & Hose,10,pg-transport-brake-hose-page-002,7300,Tool Boxes & Hand Tools,item-cat-001850,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-001850,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,17,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,230,7300,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,"Part No. 7300, Internal. brakes, differentials, transmissions, and C.V. 181 to 300 1-13/16” to 3-1/2” 0500",62,Tool Boxes & Hand Tools,,pg-transport-brake-hose,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-auto-parts-fitment', 'pg-transport-brake-hose', 'pg-transport-brake-hose-page-002', 'item-cat-001850']",
True,Historical catalog; Canadian supplier reference,2016,Tool Storage / Boxes / Cabinets,pg-tools-storage,Tool Storage / Boxes / Cabinets,,External. joints. Handle length 8”. 306 to 625 3-1/16” to 6-1/4” 7300,English,84,"Gregg Distributors Product Catalogue, PDF page 230",88,high,explicit_part_number,need-tools-repair-hardware,need-tools-repair-hardware,72,,Tool Boxes & Hand Tools,2016,Gregg Distributors Ltd.,medium,7301,need-tools-repair,78,Tools / Tool Storage,16,pg-tools-storage-page-004,7301,Tool Boxes & Hand Tools,item-cat-001851,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-001851,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,17,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,230,7301,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,"Part No. 7301, External. joints. Handle length 8”. 306 to 625 3-1/16” to 6-1/4” 7300",37,Tool Boxes & Hand Tools,,pg-tools-storage,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hardware', 'pg-tools-storage', 'pg-tools-storage-page-004', 'item-cat-001851']",
True,Historical catalog; Canadian supplier reference,2016,General Hardware / Handles / Hinges,pg-tools-hardware,General Hardware / Handles / Hinges,,Chain wrench capacity 1/2” to,English,82,"Gregg Distributors Product Catalogue, PDF page 230",88,high,explicit_part_number,need-tools-repair-hardware,need-tools-repair-hardware,74,,TORQUE MULTIPLIERS MULTI-PURPOSE STRAP WRENCH RATCHETING CHAIN WRENCHES,2016,Gregg Distributors Ltd.,medium,7400,need-tools-repair,78,Tools / Hardware,16,pg-tools-hardware-page-003,7400,TORQUE MULTIPLIERS MULTI-PURPOSE STRAP WRENCH RATCHETING CHAIN WRENCHES,item-cat-001852,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-001852,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,22,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,230,7400,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,"drive output, 14” extension handle. Part No. 7206. Part No. 7400, Chain wrench capacity 1/2” to",37,TORQUE MULTIPLIERS MULTI-PURPOSE STRAP WRENCH RATCHETING CHAIN WRENCHES,,pg-tools-hardware,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hardware', 'pg-tools-hardware', 'pg-tools-hardware-page-003', 'item-cat-001852']",
True,Historical catalog; Canadian supplier reference,2016,Measuring / Gages / Inspection,pg-tools-measuring,Measuring / Gages / Inspection,,Chain wrench capacity 3” to,English,84,"Gregg Distributors Product Catalogue, PDF page 230",88,high,explicit_part_number,need-tools-repair-hand-tools,need-tools-repair-hand-tools,77,,TORQUE MULTIPLIERS MULTI-PURPOSE STRAP WRENCH RATCHETING CHAIN WRENCHES,2016,Gregg Distributors Ltd.,medium,7401,need-tools-repair,78,Tools / Measuring & Gages,16,pg-tools-measuring-page-002,7401,TORQUE MULTIPLIERS MULTI-PURPOSE STRAP WRENCH RATCHETING CHAIN WRENCHES,item-cat-001853,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-001853,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,16,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,230,7401,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,"square drive and a 1” square drive output, 18” Part No. 7401, Chain wrench capacity 3” to",37,TORQUE MULTIPLIERS MULTI-PURPOSE STRAP WRENCH RATCHETING CHAIN WRENCHES,,pg-tools-measuring,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-measuring', 'pg-tools-measuring-page-002', 'item-cat-001853']",
True,Historical catalog; Canadian supplier reference,2016,Hand Tools,pg-tools-hand,Hand Tools,,•.090” tip - straight pliers,English,84,"Gregg Distributors Product Catalogue, PDF page 230",88,high,explicit_part_number,need-tools-repair-hand-tools,need-tools-repair-hand-tools,72,,STRAIGHT TIP RETAINING RING PLIERS,2016,Gregg Distributors Ltd.,medium,7412K,need-tools-repair,78,Tools / Hand Tools,16,pg-tools-hand-page-018,7412K,STRAIGHT TIP RETAINING RING PLIERS,item-cat-001854,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-001854,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,20,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,230,7412K,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,Part No. 7412K. •.090” tip - straight pliers,37,STRAIGHT TIP RETAINING RING PLIERS,,pg-tools-hand,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-hand', 'pg-tools-hand-page-018', 'item-cat-001854']",
True,Historical catalog; Canadian supplier reference,2016,Hand Tools,pg-tools-hand,Hand Tools,,punch is 8” x 5/8” hex tapered to 3/8”,English,85,"Gregg Distributors Product Catalogue, PDF page 231",88,high,explicit_part_number,need-tools-repair-hand-tools,need-tools-repair-hand-tools,70,,Cross Peen Hammer,2016,Gregg Distributors Ltd.,medium,4602,need-tools-repair,78,Tools / Hand Tools,16,pg-tools-hand-page-007,4602,Cross Peen Hammer,item-cat-001855,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-001855,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,16,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,231,4602,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,Part No. 4602. punch is 8” x 5/8” hex tapered to 3/8”,37,Cross Peen Hammer,,pg-tools-hand,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-hand', 'pg-tools-hand-page-007', 'item-cat-001855']",
True,Historical catalog; Canadian supplier reference,2016,Lighting / Lamps / LEDs,pg-energy-lighting,Lighting / Lamps / LEDs,,"5/8” dia., 18” long. drift.",English,80,"Gregg Distributors Product Catalogue, PDF page 231",88,high,explicit_part_number,need-energy-efficient-appliances,need-energy-efficient-appliances,76,,3 PC. INDEXING PRY BAR HANDLED PRY BARS JIMMY BARS ROLLING HEAD PRY BARS,2016,Gregg Distributors Ltd.,medium,7166,need-energy,78,Energy / Lighting,9,pg-energy-lighting-page-001,7166,3 PC. INDEXING PRY BAR HANDLED PRY BARS JIMMY BARS ROLLING HEAD PRY BARS,item-cat-001856,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-001856,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,14,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,231,7166,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,"locking positions for leverage in handle for user comfort; reduces hand fatigue. Polished tip with black oxide Part No. 7166, 5/8” dia., 18” long. drift.",66,3 PC. INDEXING PRY BAR HANDLED PRY BARS JIMMY BARS ROLLING HEAD PRY BARS,,pg-energy-lighting,"['human-consumer', 'human-needs', 'need-energy', 'need-energy-efficient-appliances', 'pg-energy-lighting', 'pg-energy-lighting-page-001', 'item-cat-001856']",
True,Historical catalog; Canadian supplier reference,2016,Lighting / Lamps / LEDs,pg-energy-lighting,Lighting / Lamps / LEDs,,"3/4” dia., 24” long.",English,79,"Gregg Distributors Product Catalogue, PDF page 231",88,high,explicit_part_number,need-energy-efficient-appliances,need-energy-efficient-appliances,77,,3 PC. INDEXING PRY BAR HANDLED PRY BARS JIMMY BARS ROLLING HEAD PRY BARS,2016,Gregg Distributors Ltd.,medium,7167,need-energy,78,Energy / Lighting,9,pg-energy-lighting-page-001,7167,3 PC. INDEXING PRY BAR HANDLED PRY BARS JIMMY BARS ROLLING HEAD PRY BARS,item-cat-001857,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-001857,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,20,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,231,7167,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,"multiple angles •Knurled handle for finish. Long-life finish resists rust and wear during use. Part No. 7167, 3/4” dia., 24” long. Part No. 7162, 6” long.",66,3 PC. INDEXING PRY BAR HANDLED PRY BARS JIMMY BARS ROLLING HEAD PRY BARS,,pg-energy-lighting,"['human-consumer', 'human-needs', 'need-energy', 'need-energy-efficient-appliances', 'pg-energy-lighting', 'pg-energy-lighting-page-001', 'item-cat-001857']",
True,Historical catalog; Canadian supplier reference,2016,Lighting / Lamps / LEDs,pg-energy-lighting,Lighting / Lamps / LEDs,,"7/8” dia., 30” long.",English,83,"Gregg Distributors Product Catalogue, PDF page 231",88,high,explicit_part_number,need-energy-efficient-appliances,need-energy-efficient-appliances,78,,3 PC. INDEXING PRY BAR HANDLED PRY BARS JIMMY BARS ROLLING HEAD PRY BARS,2016,Gregg Distributors Ltd.,medium,7168,need-energy,78,Energy / Lighting,9,pg-energy-lighting-page-001,7168,3 PC. INDEXING PRY BAR HANDLED PRY BARS JIMMY BARS ROLLING HEAD PRY BARS,item-cat-001858,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-001858,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,231,7168,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,"a sure grip •Meets or exceeds ANSI Part No. 8206, Set includes 8”, 12”, 18”, 24”, 32” and 36” bar shank lengths. Part No. 7168, 7/8” dia., 30” long. Part No. 7163, 12” long.",66,3 PC. INDEXING PRY BAR HANDLED PRY BARS JIMMY BARS ROLLING HEAD PRY BARS,,pg-energy-lighting,"['human-consumer', 'human-needs', 'need-energy', 'need-energy-efficient-appliances', 'pg-energy-lighting', 'pg-energy-lighting-page-001', 'item-cat-001858']",
