archived,availability,catalog_year,category_group,category_group_id,category_original,currency,description,display_language,durability,evidence,evidence_score,extraction_confidence,extraction_method,fulfillment_class,fulfillment_id,fulfillment_score,historical_price_usd,item_name,last_updated,manufacturer,mapping_confidence,model_part_number,need_id,need_match_score,need_path,need_rank,page_id,part_number,product_name,product_node_id,recall_class,recommended_action,record_id,record_kind,record_status,record_type,risk,risk_type,score_status,source_file,source_language,source_page,source_record_id,source_title,source_uid,source_url,source_vendor,spec_text,survival_value,title,total_cost,tree_node_id,tree_path_ids,value_score
True,Historical/current mixed,unknown,Door / Window Hardware,pg-shelter-door-hardware,Door / Window Hardware,,"US24 Bright Nickel Plated, Clear Coated Steel",English,85,"IVES Architectural Hardware Catalog, PDF page 11",72,medium,table_row,need-shelter-windows-doors,need-shelter-windows-doors,85,,"Latches, Catches & Bolts",unknown,IVES / Allegion,high,645,need-shelter,90,Shelter / Windows / Doors / Hardware,4,pg-shelter-door-hardware-page-007,645,"Latches, Catches & Bolts",item-cat-012181,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-012181,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,19,,Provisional heuristic; recalculate from User Profile and current offer evidence.,IVES Architectural Hardware Products Catalog -- Unknown -- 2014 -- 2c514df05d9b5711244f6429cc54b78f -- Anna’s Archive.pdf,English,11,645,IVES Architectural Hardware Catalog,SRC-0121,,IVES / Allegion,"645 US24 Bright Nickel Plated, Clear Coated Steel",87,"Latches, Catches & Bolts",,pg-shelter-door-hardware,"['human-consumer', 'human-needs', 'need-shelter', 'need-shelter-windows-doors', 'pg-shelter-door-hardware', 'pg-shelter-door-hardware-page-007', 'item-cat-012181']",
True,Historical/current mixed,unknown,Door / Window Hardware,pg-shelter-door-hardware,Door / Window Hardware,,"US15 Satin Nickel Plated, Clear Coated Steel",English,84,"IVES Architectural Hardware Catalog, PDF page 11",72,medium,table_row,need-shelter-windows-doors,need-shelter-windows-doors,89,,"Latches, Catches & Bolts",unknown,IVES / Allegion,high,646,need-shelter,90,Shelter / Windows / Doors / Hardware,4,pg-shelter-door-hardware-page-007,646,"Latches, Catches & Bolts",item-cat-012182,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-012182,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,23,,Provisional heuristic; recalculate from User Profile and current offer evidence.,IVES Architectural Hardware Products Catalog -- Unknown -- 2014 -- 2c514df05d9b5711244f6429cc54b78f -- Anna’s Archive.pdf,English,11,646,IVES Architectural Hardware Catalog,SRC-0121,,IVES / Allegion,"646 US15 Satin Nickel Plated, Clear Coated Steel",87,"Latches, Catches & Bolts",,pg-shelter-door-hardware,"['human-consumer', 'human-needs', 'need-shelter', 'need-shelter-windows-doors', 'pg-shelter-door-hardware', 'pg-shelter-door-hardware-page-007', 'item-cat-012182']",
True,Historical/current mixed,unknown,Door / Window Hardware,pg-shelter-door-hardware,Door / Window Hardware,,US32D Satin Stainless Steel Stainless Steel 400,English,79,"IVES Architectural Hardware Catalog, PDF page 11",72,medium,table_row,need-shelter-windows-doors,need-shelter-windows-doors,89,,Flush Bolts & Coordinators,unknown,IVES / Allegion,high,654,need-shelter,90,Shelter / Windows / Doors / Hardware,4,pg-shelter-door-hardware-page-005,654,Flush Bolts & Coordinators,item-cat-012183,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-012183,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,23,,Provisional heuristic; recalculate from User Profile and current offer evidence.,IVES Architectural Hardware Products Catalog -- Unknown -- 2014 -- 2c514df05d9b5711244f6429cc54b78f -- Anna’s Archive.pdf,English,11,654,IVES Architectural Hardware Catalog,SRC-0121,,IVES / Allegion,654 US32D Satin Stainless Steel Stainless Steel 400,87,Flush Bolts & Coordinators,,pg-shelter-door-hardware,"['human-consumer', 'human-needs', 'need-shelter', 'need-shelter-windows-doors', 'pg-shelter-door-hardware', 'pg-shelter-door-hardware-page-005', 'item-cat-012183']",
True,Historical/current mixed,unknown,Door / Window Hardware,pg-shelter-door-hardware,Door / Window Hardware,,"Satin Bronze Plated, Clear Coated Steel",English,82,"IVES Architectural Hardware Catalog, PDF page 11",72,medium,table_row,need-shelter-windows-doors,need-shelter-windows-doors,80,,"Latches, Catches & Bolts",unknown,IVES / Allegion,high,US10,need-shelter,90,Shelter / Windows / Doors / Hardware,4,pg-shelter-door-hardware-page-007,US10,"Latches, Catches & Bolts",item-cat-012184,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-012184,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,20,,Provisional heuristic; recalculate from User Profile and current offer evidence.,IVES Architectural Hardware Products Catalog -- Unknown -- 2014 -- 2c514df05d9b5711244f6429cc54b78f -- Anna’s Archive.pdf,English,11,US10,IVES Architectural Hardware Catalog,SRC-0121,,IVES / Allegion,"639 US10 Satin Bronze Plated, Clear Coated Steel",87,"Latches, Catches & Bolts",,pg-shelter-door-hardware,"['human-consumer', 'human-needs', 'need-shelter', 'need-shelter-windows-doors', 'pg-shelter-door-hardware', 'pg-shelter-door-hardware-page-007', 'item-cat-012184']",
True,Historical/current mixed,unknown,Door / Window Hardware,pg-shelter-door-hardware,Door / Window Hardware,,"Dark Oxidized Satin Bronze, Oil Rubbed Finish Bronze",English,79,"IVES Architectural Hardware Catalog, PDF page 11",72,medium,table_row,need-shelter-windows-doors,need-shelter-windows-doors,83,,Hinges & Pivots,unknown,IVES / Allegion,high,US10B,need-shelter,90,Shelter / Windows / Doors / Hardware,4,pg-shelter-door-hardware-page-006,US10B,Hinges & Pivots,item-cat-012185,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-012185,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,IVES Architectural Hardware Products Catalog -- Unknown -- 2014 -- 2c514df05d9b5711244f6429cc54b78f -- Anna’s Archive.pdf,English,11,US10B,IVES Architectural Hardware Catalog,SRC-0121,,IVES / Allegion,"613 US10B Dark Oxidized Satin Bronze, Oil Rubbed Finish Bronze",87,Hinges & Pivots,,pg-shelter-door-hardware,"['human-consumer', 'human-needs', 'need-shelter', 'need-shelter-windows-doors', 'pg-shelter-door-hardware', 'pg-shelter-door-hardware-page-006', 'item-cat-012185']",
True,Historical/current mixed,unknown,Door / Window Hardware,pg-shelter-door-hardware,Door / Window Hardware,,"Bright Nickel Plated, Clear Coated Steel",English,83,"IVES Architectural Hardware Catalog, PDF page 11",72,medium,table_row,need-shelter-windows-doors,need-shelter-windows-doors,89,,"Latches, Catches & Bolts",unknown,IVES / Allegion,high,US24,need-shelter,90,Shelter / Windows / Doors / Hardware,4,pg-shelter-door-hardware-page-007,US24,"Latches, Catches & Bolts",item-cat-012186,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-012186,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,18,,Provisional heuristic; recalculate from User Profile and current offer evidence.,IVES Architectural Hardware Products Catalog -- Unknown -- 2014 -- 2c514df05d9b5711244f6429cc54b78f -- Anna’s Archive.pdf,English,11,US24,IVES Architectural Hardware Catalog,SRC-0121,,IVES / Allegion,"645 US24 Bright Nickel Plated, Clear Coated Steel",87,"Latches, Catches & Bolts",,pg-shelter-door-hardware,"['human-consumer', 'human-needs', 'need-shelter', 'need-shelter-windows-doors', 'pg-shelter-door-hardware', 'pg-shelter-door-hardware-page-007', 'item-cat-012186']",
True,Historical/current mixed,unknown,Door / Window Hardware,pg-shelter-door-hardware,Door / Window Hardware,,Polished Stainless Steel Stainless Steel 300,English,85,"IVES Architectural Hardware Catalog, PDF page 11",72,medium,table_row,need-shelter-windows-doors,need-shelter-windows-doors,86,,Gray Gray Rubber Rubber,unknown,IVES / Allegion,high,US32,need-shelter,90,Shelter / Windows / Doors / Hardware,4,pg-shelter-door-hardware-page-005,US32,Gray Gray Rubber Rubber,item-cat-012187,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-012187,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,23,,Provisional heuristic; recalculate from User Profile and current offer evidence.,IVES Architectural Hardware Products Catalog -- Unknown -- 2014 -- 2c514df05d9b5711244f6429cc54b78f -- Anna’s Archive.pdf,English,11,US32,IVES Architectural Hardware Catalog,SRC-0121,,IVES / Allegion,629 US32 Polished Stainless Steel Stainless Steel 300,87,Gray Gray Rubber Rubber,,pg-shelter-door-hardware,"['human-consumer', 'human-needs', 'need-shelter', 'need-shelter-windows-doors', 'pg-shelter-door-hardware', 'pg-shelter-door-hardware-page-005', 'item-cat-012187']",
True,Historical/current mixed,unknown,Door / Window Hardware,pg-shelter-door-hardware,Door / Window Hardware,,Satin Stainless Steel Stainless Steel 300,English,82,"IVES Architectural Hardware Catalog, PDF page 11",72,medium,table_row,need-shelter-windows-doors,need-shelter-windows-doors,87,,Gray Gray Rubber Rubber,unknown,IVES / Allegion,high,US32D,need-shelter,90,Shelter / Windows / Doors / Hardware,4,pg-shelter-door-hardware-page-005,US32D,Gray Gray Rubber Rubber,item-cat-012188,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-012188,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,IVES Architectural Hardware Products Catalog -- Unknown -- 2014 -- 2c514df05d9b5711244f6429cc54b78f -- Anna’s Archive.pdf,English,11,US32D,IVES Architectural Hardware Catalog,SRC-0121,,IVES / Allegion,630 US32D Satin Stainless Steel Stainless Steel 300,87,Gray Gray Rubber Rubber,,pg-shelter-door-hardware,"['human-consumer', 'human-needs', 'need-shelter', 'need-shelter-windows-doors', 'pg-shelter-door-hardware', 'pg-shelter-door-hardware-page-005', 'item-cat-012188']",
True,Historical/current mixed,unknown,Door / Window Hardware,pg-shelter-door-hardware,Door / Window Hardware,,"3 Knuckle, Full Mortise. . . . .",English,81,"IVES Architectural Hardware Catalog, PDF page 13",72,medium,table_row,need-shelter-windows-doors,need-shelter-windows-doors,86,,Pulls & Plates,unknown,IVES / Allegion,high,3CB1HW,need-shelter,90,Shelter / Windows / Doors / Hardware,4,pg-shelter-door-hardware-page-009,3CB1HW,Pulls & Plates,item-cat-012189,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-012189,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,20,,Provisional heuristic; recalculate from User Profile and current offer evidence.,IVES Architectural Hardware Products Catalog -- Unknown -- 2014 -- 2c514df05d9b5711244f6429cc54b78f -- Anna’s Archive.pdf,English,13,3CB1HW,IVES Architectural Hardware Catalog,SRC-0121,,IVES / Allegion,"3CB1HW 3 Knuckle, Full Mortise. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . A6",87,Pulls & Plates,,pg-shelter-door-hardware,"['human-consumer', 'human-needs', 'need-shelter', 'need-shelter-windows-doors', 'pg-shelter-door-hardware', 'pg-shelter-door-hardware-page-009', 'item-cat-012189']",
True,Historical/current mixed,unknown,Door / Window Hardware,pg-shelter-door-hardware,Door / Window Hardware,,"5 Knuckle, Full Mortise. . . . .",English,78,"IVES Architectural Hardware Catalog, PDF page 13",72,medium,table_row,need-shelter-windows-doors,need-shelter-windows-doors,89,,Flush Bolts & Coordinators,unknown,IVES / Allegion,high,5BB4HW,need-shelter,90,Shelter / Windows / Doors / Hardware,4,pg-shelter-door-hardware-page-005,5BB4HW,Flush Bolts & Coordinators,item-cat-012190,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-012190,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,21,,Provisional heuristic; recalculate from User Profile and current offer evidence.,IVES Architectural Hardware Products Catalog -- Unknown -- 2014 -- 2c514df05d9b5711244f6429cc54b78f -- Anna’s Archive.pdf,English,13,5BB4HW,IVES Architectural Hardware Catalog,SRC-0121,,IVES / Allegion,"5BB4HW 5 Knuckle, Full Mortise. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . A9",87,Flush Bolts & Coordinators,,pg-shelter-door-hardware,"['human-consumer', 'human-needs', 'need-shelter', 'need-shelter-windows-doors', 'pg-shelter-door-hardware', 'pg-shelter-door-hardware-page-005', 'item-cat-012190']",
True,Historical/current mixed,unknown,Door / Window Hardware,pg-shelter-door-hardware,Door / Window Hardware,,Standard Weight,English,81,"IVES Architectural Hardware Catalog, PDF page 14",72,medium,table_row,need-shelter-windows-doors,need-shelter-windows-doors,87,,School Corridor Door 100 Standard Weight,unknown,IVES / Allegion,high,100,need-shelter,90,Shelter / Windows / Doors / Hardware,4,pg-shelter-door-hardware-page-010,100,School Corridor Door 100 Standard Weight,item-cat-012191,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-012191,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,22,,Provisional heuristic; recalculate from User Profile and current offer evidence.,IVES Architectural Hardware Products Catalog -- Unknown -- 2014 -- 2c514df05d9b5711244f6429cc54b78f -- Anna’s Archive.pdf,English,14,100,IVES Architectural Hardware Catalog,SRC-0121,,IVES / Allegion,School Corridor Door 100 Standard Weight,87,School Corridor Door 100 Standard Weight,,pg-shelter-door-hardware,"['human-consumer', 'human-needs', 'need-shelter', 'need-shelter-windows-doors', 'pg-shelter-door-hardware', 'pg-shelter-door-hardware-page-010', 'item-cat-012191']",
True,Historical/current mixed,unknown,Door / Window Hardware,pg-shelter-door-hardware,Door / Window Hardware,,"Heavy Weight from wall; trim, decorative molding, etc.",English,86,"IVES Architectural Hardware Catalog, PDF page 14",72,medium,table_row,need-shelter-windows-doors,need-shelter-windows-doors,85,,Stops,unknown,IVES / Allegion,high,400,need-shelter,90,Shelter / Windows / Doors / Hardware,4,pg-shelter-door-hardware-page-010,400,Stops,item-cat-012192,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-012192,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,16,,Provisional heuristic; recalculate from User Profile and current offer evidence.,IVES Architectural Hardware Products Catalog -- Unknown -- 2014 -- 2c514df05d9b5711244f6429cc54b78f -- Anna’s Archive.pdf,English,14,400,IVES Architectural Hardware Catalog,SRC-0121,,IVES / Allegion,"Office Building Toilet Door 400 Heavy Weight from wall; trim, decorative molding, etc.",87,Stops,,pg-shelter-door-hardware,"['human-consumer', 'human-needs', 'need-shelter', 'need-shelter-windows-doors', 'pg-shelter-door-hardware', 'pg-shelter-door-hardware-page-010', 'item-cat-012192']",
True,Historical/current mixed,unknown,Door / Window Hardware,pg-shelter-door-hardware,Door / Window Hardware,,Heavy Weight,English,81,"IVES Architectural Hardware Catalog, PDF page 14",72,medium,table_row,need-shelter-windows-doors,need-shelter-windows-doors,84,,Office Stairwell 500 Heavy Weight,unknown,IVES / Allegion,high,500,need-shelter,90,Shelter / Windows / Doors / Hardware,4,pg-shelter-door-hardware-page-008,500,Office Stairwell 500 Heavy Weight,item-cat-012193,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-012193,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,23,,Provisional heuristic; recalculate from User Profile and current offer evidence.,IVES Architectural Hardware Products Catalog -- Unknown -- 2014 -- 2c514df05d9b5711244f6429cc54b78f -- Anna’s Archive.pdf,English,14,500,IVES Architectural Hardware Catalog,SRC-0121,,IVES / Allegion,Office Stairwell 500 Heavy Weight,87,Office Stairwell 500 Heavy Weight,,pg-shelter-door-hardware,"['human-consumer', 'human-needs', 'need-shelter', 'need-shelter-windows-doors', 'pg-shelter-door-hardware', 'pg-shelter-door-hardware-page-008', 'item-cat-012193']",
True,Historical/current mixed,unknown,Door / Window Hardware,pg-shelter-door-hardware,Door / Window Hardware,,"Larger sizes, up to 6 x 8 are available. Consult factory.",English,84,"IVES Architectural Hardware Catalog, PDF page 15",72,medium,table_row,need-shelter-windows-doors,need-shelter-windows-doors,84,,Size Examples,unknown,IVES / Allegion,high,5x6,need-shelter,90,Shelter / Windows / Doors / Hardware,4,pg-shelter-door-hardware-page-010,5x6,Size Examples,item-cat-012194,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-012194,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,22,,Provisional heuristic; recalculate from User Profile and current offer evidence.,IVES Architectural Hardware Products Catalog -- Unknown -- 2014 -- 2c514df05d9b5711244f6429cc54b78f -- Anna’s Archive.pdf,English,15,5x6,IVES Architectural Hardware Catalog,SRC-0121,,IVES / Allegion,"3.5 x 3.5 4.5 x 5 5x6 Larger sizes, up to 6 x 8 are available. Consult factory.",87,Size Examples,,pg-shelter-door-hardware,"['human-consumer', 'human-needs', 'need-shelter', 'need-shelter-windows-doors', 'pg-shelter-door-hardware', 'pg-shelter-door-hardware-page-010', 'item-cat-012194']",
True,Historical/current mixed,unknown,Door / Window Hardware,pg-shelter-door-hardware,Door / Window Hardware,,Size Examples,English,82,"IVES Architectural Hardware Catalog, PDF page 15",72,medium,table_row,need-shelter-windows-doors,need-shelter-windows-doors,81,,Size Examples,unknown,IVES / Allegion,high,5x7,need-shelter,90,Shelter / Windows / Doors / Hardware,4,pg-shelter-door-hardware-page-010,5x7,Size Examples,item-cat-012195,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-012195,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,IVES Architectural Hardware Products Catalog -- Unknown -- 2014 -- 2c514df05d9b5711244f6429cc54b78f -- Anna’s Archive.pdf,English,15,5x7,IVES Architectural Hardware Catalog,SRC-0121,,IVES / Allegion,4x4 4.5 x 6 5x7,87,Size Examples,,pg-shelter-door-hardware,"['human-consumer', 'human-needs', 'need-shelter', 'need-shelter-windows-doors', 'pg-shelter-door-hardware', 'pg-shelter-door-hardware-page-010', 'item-cat-012195']",
True,Historical/current mixed,unknown,Door / Window Hardware,pg-shelter-door-hardware,Door / Window Hardware,,US4 - Steel,English,80,"IVES Architectural Hardware Catalog, PDF page 15",72,medium,table_row,need-shelter-windows-doors,need-shelter-windows-doors,84,,Stops,unknown,IVES / Allegion,high,633,need-shelter,90,Shelter / Windows / Doors / Hardware,4,pg-shelter-door-hardware-page-010,633,Stops,item-cat-012196,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-012196,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,14,,Provisional heuristic; recalculate from User Profile and current offer evidence.,IVES Architectural Hardware Products Catalog -- Unknown -- 2014 -- 2c514df05d9b5711244f6429cc54b78f -- Anna’s Archive.pdf,English,15,633,IVES Architectural Hardware Catalog,SRC-0121,,IVES / Allegion,633 US4 - Steel,87,Stops,,pg-shelter-door-hardware,"['human-consumer', 'human-needs', 'need-shelter', 'need-shelter-windows-doors', 'pg-shelter-door-hardware', 'pg-shelter-door-hardware-page-010', 'item-cat-012196']",
True,Historical/current mixed,unknown,Door / Window Hardware,pg-shelter-door-hardware,Door / Window Hardware,,US10A - Steel,English,80,"IVES Architectural Hardware Catalog, PDF page 15",72,medium,table_row,need-shelter-windows-doors,need-shelter-windows-doors,87,,Stops,unknown,IVES / Allegion,high,641,need-shelter,90,Shelter / Windows / Doors / Hardware,4,pg-shelter-door-hardware-page-010,641,Stops,item-cat-012197,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-012197,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,17,,Provisional heuristic; recalculate from User Profile and current offer evidence.,IVES Architectural Hardware Products Catalog -- Unknown -- 2014 -- 2c514df05d9b5711244f6429cc54b78f -- Anna’s Archive.pdf,English,15,641,IVES Architectural Hardware Catalog,SRC-0121,,IVES / Allegion,641 US10A - Steel,87,Stops,,pg-shelter-door-hardware,"['human-consumer', 'human-needs', 'need-shelter', 'need-shelter-windows-doors', 'pg-shelter-door-hardware', 'pg-shelter-door-hardware-page-010', 'item-cat-012197']",
True,Historical/current mixed,unknown,Door / Window Hardware,pg-shelter-door-hardware,Door / Window Hardware,,US11 - Steel,English,78,"IVES Architectural Hardware Catalog, PDF page 15",72,medium,table_row,need-shelter-windows-doors,need-shelter-windows-doors,83,,Stops,unknown,IVES / Allegion,high,643,need-shelter,90,Shelter / Windows / Doors / Hardware,4,pg-shelter-door-hardware-page-010,643,Stops,item-cat-012198,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-012198,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,IVES Architectural Hardware Products Catalog -- Unknown -- 2014 -- 2c514df05d9b5711244f6429cc54b78f -- Anna’s Archive.pdf,English,15,643,IVES Architectural Hardware Catalog,SRC-0121,,IVES / Allegion,643 US11 - Steel,87,Stops,,pg-shelter-door-hardware,"['human-consumer', 'human-needs', 'need-shelter', 'need-shelter-windows-doors', 'pg-shelter-door-hardware', 'pg-shelter-door-hardware-page-010', 'item-cat-012198']",
True,Historical/current mixed,unknown,Door / Window Hardware,pg-shelter-door-hardware,Door / Window Hardware,,Four Wire,English,78,"IVES Architectural Hardware Catalog, PDF page 15",72,medium,table_row,need-shelter-windows-doors,need-shelter-windows-doors,84,,Special Pins Applications,unknown,IVES / Allegion,high,TW4,need-shelter,90,Shelter / Windows / Doors / Hardware,4,pg-shelter-door-hardware-page-010,TW4,Special Pins Applications,item-cat-012199,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-012199,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,22,,Provisional heuristic; recalculate from User Profile and current offer evidence.,IVES Architectural Hardware Products Catalog -- Unknown -- 2014 -- 2c514df05d9b5711244f6429cc54b78f -- Anna’s Archive.pdf,English,15,TW4,IVES Architectural Hardware Catalog,SRC-0121,,IVES / Allegion,TW4 Four Wire,87,Special Pins Applications,,pg-shelter-door-hardware,"['human-consumer', 'human-needs', 'need-shelter', 'need-shelter-windows-doors', 'pg-shelter-door-hardware', 'pg-shelter-door-hardware-page-010', 'item-cat-012199']",
True,Historical/current mixed,unknown,Door / Window Hardware,pg-shelter-door-hardware,Door / Window Hardware,,Eight Wire,English,79,"IVES Architectural Hardware Catalog, PDF page 15",72,medium,table_row,need-shelter-windows-doors,need-shelter-windows-doors,81,,Special Pins Applications,unknown,IVES / Allegion,high,TW8,need-shelter,90,Shelter / Windows / Doors / Hardware,4,pg-shelter-door-hardware-page-010,TW8,Special Pins Applications,item-cat-012200,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-012200,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,IVES Architectural Hardware Products Catalog -- Unknown -- 2014 -- 2c514df05d9b5711244f6429cc54b78f -- Anna’s Archive.pdf,English,15,TW8,IVES Architectural Hardware Catalog,SRC-0121,,IVES / Allegion,TW8 Eight Wire,87,Special Pins Applications,,pg-shelter-door-hardware,"['human-consumer', 'human-needs', 'need-shelter', 'need-shelter-windows-doors', 'pg-shelter-door-hardware', 'pg-shelter-door-hardware-page-010', 'item-cat-012200']",
True,Historical/current mixed,unknown,Door / Window Hardware,pg-shelter-door-hardware,Door / Window Hardware,,"3 Knuckle, Concealed Bearing Full Mortise Hinge",English,83,"IVES Architectural Hardware Catalog, PDF page 17",72,medium,table_row,need-shelter-windows-doors,need-shelter-windows-doors,88,,Flush Bolts & Coordinators,unknown,IVES / Allegion,high,3CB1,need-shelter,90,Shelter / Windows / Doors / Hardware,4,pg-shelter-door-hardware-page-005,3CB1,Flush Bolts & Coordinators,item-cat-012201,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-012201,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,14,,Provisional heuristic; recalculate from User Profile and current offer evidence.,IVES Architectural Hardware Products Catalog -- Unknown -- 2014 -- 2c514df05d9b5711244f6429cc54b78f -- Anna’s Archive.pdf,English,17,3CB1,IVES Architectural Hardware Catalog,SRC-0121,,IVES / Allegion,"3CB1 3 Knuckle, Concealed Bearing Full Mortise Hinge",87,Flush Bolts & Coordinators,,pg-shelter-door-hardware,"['human-consumer', 'human-needs', 'need-shelter', 'need-shelter-windows-doors', 'pg-shelter-door-hardware', 'pg-shelter-door-hardware-page-005', 'item-cat-012201']",
True,Historical/current mixed,unknown,Door / Window Hardware,pg-shelter-door-hardware,Door / Window Hardware,,"3 Knuckle, Plain Bearing Full Mortise Hinge",English,84,"IVES Architectural Hardware Catalog, PDF page 17",72,medium,table_row,need-shelter-windows-doors,need-shelter-windows-doors,87,,Hinges & Pivots,unknown,IVES / Allegion,high,3PB1,need-shelter,90,Shelter / Windows / Doors / Hardware,4,pg-shelter-door-hardware-page-006,3PB1,Hinges & Pivots,item-cat-012202,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-012202,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,21,,Provisional heuristic; recalculate from User Profile and current offer evidence.,IVES Architectural Hardware Products Catalog -- Unknown -- 2014 -- 2c514df05d9b5711244f6429cc54b78f -- Anna’s Archive.pdf,English,17,3PB1,IVES Architectural Hardware Catalog,SRC-0121,,IVES / Allegion,"3PB1 3 Knuckle, Plain Bearing Full Mortise Hinge",87,Hinges & Pivots,,pg-shelter-door-hardware,"['human-consumer', 'human-needs', 'need-shelter', 'need-shelter-windows-doors', 'pg-shelter-door-hardware', 'pg-shelter-door-hardware-page-006', 'item-cat-012202']",
True,Historical/current mixed,unknown,Door / Window Hardware,pg-shelter-door-hardware,Door / Window Hardware,,– Stainless Steel,English,83,"IVES Architectural Hardware Catalog, PDF page 17",72,medium,table_row,need-shelter-windows-doors,need-shelter-windows-doors,88,,Stops,unknown,IVES / Allegion,high,A5112,need-shelter,90,Shelter / Windows / Doors / Hardware,4,pg-shelter-door-hardware-page-010,A5112,Stops,item-cat-012203,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-012203,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,IVES Architectural Hardware Products Catalog -- Unknown -- 2014 -- 2c514df05d9b5711244f6429cc54b78f -- Anna’s Archive.pdf,English,17,A5112,IVES Architectural Hardware Catalog,SRC-0121,,IVES / Allegion,A5112 – Stainless Steel 3.5 x 3.5 90 x 90 0.134,87,Stops,,pg-shelter-door-hardware,"['human-consumer', 'human-needs', 'need-shelter', 'need-shelter-windows-doors', 'pg-shelter-door-hardware', 'pg-shelter-door-hardware-page-010', 'item-cat-012203']",
True,Historical/current mixed,unknown,Door / Window Hardware,pg-shelter-door-hardware,Door / Window Hardware,,Ives Finish USP US3 US4 US10 US10B US10A US11 US15 US26 US26D,English,85,"IVES Architectural Hardware Catalog, PDF page 17",72,medium,table_row,need-shelter-windows-doors,need-shelter-windows-doors,87,,Ives Finish USP US3 US4 US10 US10B US10A US11 US15 US26 US26D,unknown,IVES / Allegion,high,US26D,need-shelter,90,Shelter / Windows / Doors / Hardware,4,pg-shelter-door-hardware-page-007,US26D,Ives Finish USP US3 US4 US10 US10B US10A US11 US15 US26 US26D,item-cat-012204,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-012204,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,21,,Provisional heuristic; recalculate from User Profile and current offer evidence.,IVES Architectural Hardware Products Catalog -- Unknown -- 2014 -- 2c514df05d9b5711244f6429cc54b78f -- Anna’s Archive.pdf,English,17,US26D,IVES Architectural Hardware Catalog,SRC-0121,,IVES / Allegion,Ives Finish USP US3 US4 US10 US10B US10A US11 US15 US26 US26D,87,Ives Finish USP US3 US4 US10 US10B US10A US11 US15 US26 US26D,,pg-shelter-door-hardware,"['human-consumer', 'human-needs', 'need-shelter', 'need-shelter-windows-doors', 'pg-shelter-door-hardware', 'pg-shelter-door-hardware-page-007', 'item-cat-012204']",
