filename,column_index,original_header,canonical_header,dataset_type,distribution,revenue_band
profit_margin_financial_ratios_2024_5m_20m.csv,9,Bottom Quartile Debt to equity ratio / quart inférieur Ratio d'endettement passif-avoir,bottom_quartile_debt_to_equity_ratio_quart_inf_rieur_ratio_d_endettement_passif_avoir,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,10,Lower Middle Debt to equity ratio / 2e quart Ratio d'endettement passif-avoir,lower_middle_debt_to_equity_ratio_2e_quart_ratio_d_endettement_passif_avoir,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,11,Upper Middle Debt to equity ratio / 3e quart Ratio d'endettement passif-avoir,upper_middle_debt_to_equity_ratio_3e_quart_ratio_d_endettement_passif_avoir,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,12,Top Quartile Debt to equity ratio / quart supérieur Ratio d'endettement passif-avoir,top_quartile_debt_to_equity_ratio_quart_sup_rieur_ratio_d_endettement_passif_avoir,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,13,Interest coverage ratio / Ratio de couverture des intérêts,interest_coverage_ratio_ratio_de_couverture_des_int_r_ts,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,14,Bottom Quartile Interest coverage ratio / Quart inférieur Ratio de couverture des intérêts,bottom_quartile_interest_coverage_ratio_quart_inf_rieur_ratio_de_couverture_des_int_r_ts,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,15,Lower Middle Interest coverage ratio / 2e quart Ratio de couverture des intérêts,lower_middle_interest_coverage_ratio_2e_quart_ratio_de_couverture_des_int_r_ts,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,16,Upper Middle Interest coverage ratio / 3e quart Ratio de couverture des intérêts,upper_middle_interest_coverage_ratio_3e_quart_ratio_de_couverture_des_int_r_ts,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,17,Top Quartile Interest coverage ratio / Quart supérieur,top_quartile_interest_coverage_ratio_quart_sup_rieur,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,18,Debt ratio / Ratio d'endettement passif-actif,debt_ratio_ratio_d_endettement_passif_actif,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,19,Bottom Quartile Debt ratio / Quart inférieur Ratio d'endettement passif-actif,bottom_quartile_debt_ratio_quart_inf_rieur_ratio_d_endettement_passif_actif,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,20,Lower Middle Debt ratio / 2e quart Ratio d'endettement passif-actif,lower_middle_debt_ratio_2e_quart_ratio_d_endettement_passif_actif,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,21,Upper Middle Debt ratio / 3e quart Ratio d'endettement passif-actif,upper_middle_debt_ratio_3e_quart_ratio_d_endettement_passif_actif,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,22,Top Quartile Debt ratio / Quart supérieur Ratio d'endettement passif-actif,top_quartile_debt_ratio_quart_sup_rieur_ratio_d_endettement_passif_actif,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,23,Revenue to equity ratioRatio recettes-capitaux propres,revenue_to_equity_ratioratio_recettes_capitaux_propres,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,24,Bottom Quartile Revenue to equity ratio / quart inférieur Ratio recettes-capitaux propres,bottom_quartile_revenue_to_equity_ratio_quart_inf_rieur_ratio_recettes_capitaux_propres,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,25,Lower Middle Revenue to equity ratio / 2e quart Ratio recettes-capitaux propres,lower_middle_revenue_to_equity_ratio_2e_quart_ratio_recettes_capitaux_propres,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,26,Upper Middle Revenue to equity ratio / 3e quart Ratio recettes-capitaux propres,upper_middle_revenue_to_equity_ratio_3e_quart_ratio_recettes_capitaux_propres,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,27,Top Quartile Revenue to equity ratio / Quart supérieur Ratio recettes-capitaux propres,top_quartile_revenue_to_equity_ratio_quart_sup_rieur_ratio_recettes_capitaux_propres,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,28,Revenue to closing inventory ratio / Ratio recettes-stocks de fermeture,revenue_to_closing_inventory_ratio_ratio_recettes_stocks_de_fermeture,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,29,Bottom Quartile Revenue to closing inventory ratio / quart inférieur Ratio recettes-stocks de fermeture,bottom_quartile_revenue_to_closing_inventory_ratio_quart_inf_rieur_ratio_recettes_stocks_de_fermeture,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,30,Lower Middle Revenue to closing inventory ratio / 2e quart Ratio recettes-stocks de fermeture,lower_middle_revenue_to_closing_inventory_ratio_2e_quart_ratio_recettes_stocks_de_fermeture,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,31,Upper Middle Revenue to closing inventory ratio / 3e quart Ratio recettes-stocks de fermeture,upper_middle_revenue_to_closing_inventory_ratio_3e_quart_ratio_recettes_stocks_de_fermeture,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,32,Top Quartile Revenue to closing inventory ratio / Quart supérieur Ratio recettes-stocks de fermeture,top_quartile_revenue_to_closing_inventory_ratio_quart_sup_rieur_ratio_recettes_stocks_de_fermeture,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,33,Current debt to equity (%) / Ratio créances à court terme-capitaux propres (%),current_debt_to_equity_ratio_cr_ances_court_terme_capitaux_propres,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,34,Bottom Quartile Current debt to equity (%) / Quart inférieur Ratio créances à court terme-capitaux propres (%),bottom_quartile_current_debt_to_equity_quart_inf_rieur_ratio_cr_ances_court_terme_capitaux_propres,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,35,Lower Middle Current debt to equity (%) / 2e quart Ratio créances à court terme-capitaux propres (%),lower_middle_current_debt_to_equity_2e_quart_ratio_cr_ances_court_terme_capitaux_propres,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,36,Upper Middle Current debt to equity (%) / 3e quart Ratio créances à court terme-capitaux propres (%),upper_middle_current_debt_to_equity_3e_quart_ratio_cr_ances_court_terme_capitaux_propres,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,37,Top Quartile Current debt to equity (%) /  Quart supérieur Ratio créances à court terme-capitaux propres (%),top_quartile_current_debt_to_equity_quart_sup_rieur_ratio_cr_ances_court_terme_capitaux_propres,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,38,Net profit to equity (%) / Ratio bénéfice net-capitaux propres (%),net_profit_to_equity_ratio_b_n_fice_net_capitaux_propres,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,39,Bottom Quartile Net profit to equity (%) Quart inférieur Ratio bénéfice net-capitaux propres (%),bottom_quartile_net_profit_to_equity_quart_inf_rieur_ratio_b_n_fice_net_capitaux_propres,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,40,Lower Middle Net profit to equity (%) / 2e quart Ratio bénéfice net-capitaux propres (%),lower_middle_net_profit_to_equity_2e_quart_ratio_b_n_fice_net_capitaux_propres,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,41,Upper Middle Net profit to equity (%) / 3e quart Ratio bénéfice net-capitaux propres (%),upper_middle_net_profit_to_equity_3e_quart_ratio_b_n_fice_net_capitaux_propres,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,42,Top Quartile Net profit to equity (%) / quart supérieur Ratio bénéfice net-capitaux propres (%),top_quartile_net_profit_to_equity_quart_sup_rieur_ratio_b_n_fice_net_capitaux_propres,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,43,Net fixed assets to equity (%) / Ratio immobilisé net-capitaux propres (%),net_fixed_assets_to_equity_ratio_immobilis_net_capitaux_propres,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,44,Bottom Quartile Net fixed assets to equity (%) / Quart inférieur Ratio immobilisé net-capitaux propres (%),bottom_quartile_net_fixed_assets_to_equity_quart_inf_rieur_ratio_immobilis_net_capitaux_propres,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,45,Lower Middle Net fixed assets to equity (%) / 2e quart Ratio immobilisé net-capitaux propres (%),lower_middle_net_fixed_assets_to_equity_2e_quart_ratio_immobilis_net_capitaux_propres,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,46,Upper Middle Net fixed assets to equity (%) / 3e quart Ratio immobilisé net-capitaux propres (%),upper_middle_net_fixed_assets_to_equity_3e_quart_ratio_immobilis_net_capitaux_propres,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,47,Top Quartile Net fixed assets to equity (%) / Quart supérieur Ratio immobilisé net-capitaux propres (%),top_quartile_net_fixed_assets_to_equity_quart_sup_rieur_ratio_immobilis_net_capitaux_propres,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,48,Gross margin (%) / Marge bénéficiaire brute (%),gross_margin_marge_b_n_ficiaire_brute,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,49,Bottom Quartile Gross margin (%) / Quart inférieur Marge bénéficiaire brute (%),bottom_quartile_gross_margin_quart_inf_rieur_marge_b_n_ficiaire_brute,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,50,Lower Middle Gross margin (%) / 2e quart Marge bénéficiaire brute (%),lower_middle_gross_margin_2e_quart_marge_b_n_ficiaire_brute,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,51,Upper Middle Gross margin (%) / 3e quart Marge bénéficiaire brute (%),upper_middle_gross_margin_3e_quart_marge_b_n_ficiaire_brute,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,52,Top Quartile Gross margin (%) / Quart supérieur Marge bénéficiaire brute (%),top_quartile_gross_margin_quart_sup_rieur_marge_b_n_ficiaire_brute,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,53,Return on total assets (%) / Rendement de l'actif total (%),return_on_total_assets_rendement_de_l_actif_total,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,54,Bottom Quartile Return on total assets (%) Quart inférieur Rendement de l'actif total (%),bottom_quartile_return_on_total_assets_quart_inf_rieur_rendement_de_l_actif_total,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,55,Lower Middle Return on total assets (%) / 2e quart Rendement de l'actif total (%),lower_middle_return_on_total_assets_2e_quart_rendement_de_l_actif_total,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,56,Upper Middle Return on total assets (%) / 3e quart Rendement de l'actif total (%),upper_middle_return_on_total_assets_3e_quart_rendement_de_l_actif_total,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,57,Top Quartile Return on total assets (%) / Quart supérieur Rendement de l'actif total (%),top_quartile_return_on_total_assets_quart_sup_rieur_rendement_de_l_actif_total,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,58,Collection period for accounts receivable (days) / Délai moyen de recouvrement des créances (jours),collection_period_for_accounts_receivable_days_d_lai_moyen_de_recouvrement_des_cr_ances_jours,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,59,Bottom Quartile Collection period for accounts receivable (days) / Quart inférieur Délai moyen de recouvrement des créances (jours),bottom_quartile_collection_period_for_accounts_receivable_days_quart_inf_rieur_d_lai_moyen_de_recouvrement_des_cr_ances_jours,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,60,Lower Middle Collection period for accounts receivable (days)  / 2e quart Délai moyen de recouvrement des créances (jours),lower_middle_collection_period_for_accounts_receivable_days_2e_quart_d_lai_moyen_de_recouvrement_des_cr_ances_jours,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,61,Upper Middle Collection period for accounts receivable (days) / 3e quart Délai moyen de recouvrement des créances (jours),upper_middle_collection_period_for_accounts_receivable_days_3e_quart_d_lai_moyen_de_recouvrement_des_cr_ances_jours,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,62,Top Quartile Collection period for accounts receivable (days) / Quart supérieur Délai moyen de recouvrement des créances (jours),top_quartile_collection_period_for_accounts_receivable_days_quart_sup_rieur_d_lai_moyen_de_recouvrement_des_cr_ances_jours,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_2024_5m_20m.csv,63,Year / Année,year_ann_e,ratios,profit_margin,5m_20m
profit_margin_financial_ratios_canada_incorporated_2024_30k_5m.csv,0,Incorporation Status / Status d'incorporation,incorporation_status_status_d_incorporation,ratios_limited,profit_margin,30k_5m
profit_margin_financial_ratios_canada_incorporated_2024_30k_5m.csv,1,Naics code / Code Scian,naics_code_code_scian,ratios_limited,profit_margin,30k_5m
profit_margin_financial_ratios_canada_incorporated_2024_30k_5m.csv,2,Canada / Province,canada_province,ratios_limited,profit_margin,30k_5m
profit_margin_financial_ratios_canada_incorporated_2024_30k_5m.csv,3,Interest coverage ratio / Ratio de couverture des intérêts,interest_coverage_ratio_ratio_de_couverture_des_int_r_ts,ratios_limited,profit_margin,30k_5m
profit_margin_financial_ratios_canada_incorporated_2024_30k_5m.csv,4,Bottom Quartile Interest coverage ratio / Quart inférieur Ratio de couverture des intérêts,bottom_quartile_interest_coverage_ratio_quart_inf_rieur_ratio_de_couverture_des_int_r_ts,ratios_limited,profit_margin,30k_5m
profit_margin_financial_ratios_canada_incorporated_2024_30k_5m.csv,5,Lower Middle Interest coverage ratio / 2e quart Ratio de couverture des intérêts,lower_middle_interest_coverage_ratio_2e_quart_ratio_de_couverture_des_int_r_ts,ratios_limited,profit_margin,30k_5m
profit_margin_financial_ratios_canada_incorporated_2024_30k_5m.csv,6,Upper Middle Interest coverage ratio / 3e quart Ratio de couverture des intérêts,upper_middle_interest_coverage_ratio_3e_quart_ratio_de_couverture_des_int_r_ts,ratios_limited,profit_margin,30k_5m
profit_margin_financial_ratios_canada_incorporated_2024_30k_5m.csv,7,Top Quartile Interest coverage ratio / Quart supérieur,top_quartile_interest_coverage_ratio_quart_sup_rieur,ratios_limited,profit_margin,30k_5m
profit_margin_financial_ratios_canada_incorporated_2024_30k_5m.csv,8,Gross margin (%) / Marge bénéficiaire brute (%),gross_margin_marge_b_n_ficiaire_brute,ratios_limited,profit_margin,30k_5m
profit_margin_financial_ratios_canada_incorporated_2024_30k_5m.csv,9,Bottom Quartile Gross margin (%) / Quart inférieur Marge bénéficiaire brute (%),bottom_quartile_gross_margin_quart_inf_rieur_marge_b_n_ficiaire_brute,ratios_limited,profit_margin,30k_5m
profit_margin_financial_ratios_canada_incorporated_2024_30k_5m.csv,10,Lower Middle Gross margin (%) / 2e quart Marge bénéficiaire brute (%),lower_middle_gross_margin_2e_quart_marge_b_n_ficiaire_brute,ratios_limited,profit_margin,30k_5m
profit_margin_financial_ratios_canada_incorporated_2024_30k_5m.csv,11,Upper Middle Gross margin (%) / 3e quart Marge bénéficiaire brute (%),upper_middle_gross_margin_3e_quart_marge_b_n_ficiaire_brute,ratios_limited,profit_margin,30k_5m
profit_margin_financial_ratios_canada_incorporated_2024_30k_5m.csv,12,Top Quartile Gross margin (%) / Quart supérieur Marge bénéficiaire brute (%),top_quartile_gross_margin_quart_sup_rieur_marge_b_n_ficiaire_brute,ratios_limited,profit_margin,30k_5m
profit_margin_financial_ratios_canada_incorporated_2024_30k_5m.csv,13,Year / Année,year_ann_e,ratios_limited,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,0,Incorporation Status / Status d'incorporation,incorporation_status_status_d_incorporation,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,1,Naics code / Code Scian,naics_code_code_scian,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,2,Canada / Provinces,canada_provinces,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,3,% of Profitable businesses / % des entreprises rentables,of_profitable_businesses_des_entreprises_rentables,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,4,Profitable Total Revenue / Rentable Recettes totales ,profitable_total_revenue_rentable_recettes_totales,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,5,Quality Indicator / Indicateurs de qualité,quality_indicator_indicateurs_de_qualit,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,6,Profitable Bottom Quartile Total revenue / Rentable Quart inférieur Recettes totales,profitable_bottom_quartile_total_revenue_rentable_quart_inf_rieur_recettes_totales,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,7,Profitable Lower Middle Total revenue / Rentable 2e quart Recettes totales,profitable_lower_middle_total_revenue_rentable_2e_quart_recettes_totales,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,8,Profitable Upper Middle Total revenue / Rentable 3e quart supérieur Recettes totales / Quart supérieur,profitable_upper_middle_total_revenue_rentable_3e_quart_sup_rieur_recettes_totales_quart_sup_rieur,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,9,Profitable Top quartile Total revenue / Rentable Quart supérieur Recettes totales,profitable_top_quartile_total_revenue_rentable_quart_sup_rieur_recettes_totales,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,10,Profitable Total Expenses / Rentable Dépenses totales,profitable_total_expenses_rentable_d_penses_totales,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,11,Quality Indicator / Indicateurs de qualité,quality_indicator_indicateurs_de_qualit_2,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,12, Rentable Bottom Quartile Total expenses /  Rentable Quart inférieur Dépenses totales,rentable_bottom_quartile_total_expenses_rentable_quart_inf_rieur_d_penses_totales,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,13,Profitable Lower Middle Total expenses / Rentable 2e quart Dépenses totales,profitable_lower_middle_total_expenses_rentable_2e_quart_d_penses_totales,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,14,Profitable Upper Middle Total expenses / Rentable 3e quart Dépenses totales,profitable_upper_middle_total_expenses_rentable_3e_quart_d_penses_totales,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,15,Profitable Top quartile Total expenses / Rentable Quart supérieur Dépenses totales,profitable_top_quartile_total_expenses_rentable_quart_sup_rieur_d_penses_totales,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,16,profitable Net Profit / Rentable Bénéfice net ,profitable_net_profit_rentable_b_n_fice_net,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,17,Quality Indicator / Indicateurs de qualité,quality_indicator_indicateurs_de_qualit_3,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,18,Profitable Bottom Quartile Net Profit / Rentable Quart inférieur Bénéfice net ,profitable_bottom_quartile_net_profit_rentable_quart_inf_rieur_b_n_fice_net,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,19,Profitable Lower Middle Net Profit / Rentable 2e quart Bénéfice net ,profitable_lower_middle_net_profit_rentable_2e_quart_b_n_fice_net,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,20,Profitable Upper Middle Net Profit / Rentable 3e quart Bénéfice net ,profitable_upper_middle_net_profit_rentable_3e_quart_b_n_fice_net,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,21,Profitable Top quartile Net Profit / Rentable Quart supérieur Bénéfice net ,profitable_top_quartile_net_profit_rentable_quart_sup_rieur_b_n_fice_net,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,22,Profitable Total Revenue / Non-rentable Recettes totales,profitable_total_revenue_non_rentable_recettes_totales,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,23,Quality Indicator / Indicateurs de qualité,quality_indicator_indicateurs_de_qualit_4,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,24,Non_profitable  Bottom Quartile Total Revenue / Non-rentable Quart inférieur Recettes totales,non_profitable_bottom_quartile_total_revenue_non_rentable_quart_inf_rieur_recettes_totales,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,25,Non_profitable  Lower Middle Total Revenue / Non-rentable 2e quart Recettes totales,non_profitable_lower_middle_total_revenue_non_rentable_2e_quart_recettes_totales,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,26,Upper Middle  Non_profitable Total Revenue / non-rentable 3e quart  Recettes totales,upper_middle_non_profitable_total_revenue_non_rentable_3e_quart_recettes_totales,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,27,Non_profitable Top quartile Total Revenue / Quart supérieur  Non-rentable Recettes totales,non_profitable_top_quartile_total_revenue_quart_sup_rieur_non_rentable_recettes_totales,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,28,Non_profitable Total expenses / Non-rentable Dépenses totales,non_profitable_total_expenses_non_rentable_d_penses_totales,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,29,Quality Indicator / Indicateurs de qualité,quality_indicator_indicateurs_de_qualit_5,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,30,Non_profitable  Bottom Quartile Total expenses / Non-rentable Quart inférieur Dépenses totales,non_profitable_bottom_quartile_total_expenses_non_rentable_quart_inf_rieur_d_penses_totales,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,31,Non_profitable  Lower Middle Total expenses / Non-rentable 2e quart Dépenses totales,non_profitable_lower_middle_total_expenses_non_rentable_2e_quart_d_penses_totales,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,32,Non_profitable  Upper Middle Total expenses / Non-rentable 3e quart Dépenses totales,non_profitable_upper_middle_total_expenses_non_rentable_3e_quart_d_penses_totales,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,33,Non_profitable  Top quartile Total expenses / Non-rentable Quart supérieur Dépenses totales,non_profitable_top_quartile_total_expenses_non_rentable_quart_sup_rieur_d_penses_totales,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,34, Non-profitable Net loss /  Non-rentable Perte nette,non_profitable_net_loss_non_rentable_perte_nette,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,35,Quality Indicator / Indicateurs de qualité,quality_indicator_indicateurs_de_qualit_6,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,36,Non_profitable  Bottom Quartile Net loss / Non-rentable Quart inférieur Perte nette,non_profitable_bottom_quartile_net_loss_non_rentable_quart_inf_rieur_perte_nette,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,37,Non_profitable Lower Middle Net loss / Non-rentable 2e quart Perte nette,non_profitable_lower_middle_net_loss_non_rentable_2e_quart_perte_nette,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,38,Non_profitable Upper Middle Net loss / Non-rentable 3e quart Perte nette,non_profitable_upper_middle_net_loss_non_rentable_3e_quart_perte_nette,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,39,Non_profitable Top quartile Net loss / Non-rentable Quart supérieur Perte nette,non_profitable_top_quartile_net_loss_non_rentable_quart_sup_rieur_perte_nette,profitability,profit_margin,30k_5m
profit_margin_profit_non_profit_businesses_2024_30k_5m.csv,40,year / Année,year_ann_e,profitability,profit_margin,30k_5m
profit_margin_total_expenses_percentage_2024_30k_5m.csv,0,Incorporation Status /  / Etat d'incorporation,incorporation_status_etat_d_incorporation,expenses_pct,profit_margin,30k_5m
profit_margin_total_expenses_percentage_2024_30k_5m.csv,1,Naics code / Code Scian,naics_code_code_scian,expenses_pct,profit_margin,30k_5m
profit_margin_total_expenses_percentage_2024_30k_5m.csv,2,Province/Canada / ,province,expenses_pct,profit_margin,30k_5m
profit_margin_total_expenses_percentage_2024_30k_5m.csv,3,Cost of Sales (direct expenses) / Coût de ventes (frais direct),cost_of_sales_direct_expenses_co_t_de_ventes_frais_direct,expenses_pct,profit_margin,30k_5m
profit_margin_total_expenses_percentage_2024_30k_5m.csv,4,Quality Indicator / Indicateurs de qualité,quality_indicator_indicateurs_de_qualit,expenses_pct,profit_margin,30k_5m
profit_margin_total_expenses_percentage_2024_30k_5m.csv,5,Bottom Quartile Cost of Sales / Quart inférieur Coût de ventes (frais direct),bottom_quartile_cost_of_sales_quart_inf_rieur_co_t_de_ventes_frais_direct,expenses_pct,profit_margin,30k_5m
profit_margin_total_expenses_percentage_2024_30k_5m.csv,6,Lower Middle Cost of Sales / 2e quart Coût de ventes (frais direct),lower_middle_cost_of_sales_2e_quart_co_t_de_ventes_frais_direct,expenses_pct,profit_margin,30k_5m
profit_margin_total_expenses_percentage_2024_30k_5m.csv,7,Upper Middle cost of Sales / 3e quart Coût de ventes (frais direct),upper_middle_cost_of_sales_3e_quart_co_t_de_ventes_frais_direct,expenses_pct,profit_margin,30k_5m
profit_margin_total_expenses_percentage_2024_30k_5m.csv,8,Top Quartile Cost of Sales / Quart supérieur Coût de ventes (frais direct),top_quartile_cost_of_sales_quart_sup_rieur_co_t_de_ventes_frais_direct,expenses_pct,profit_margin,30k_5m
profit_margin_total_expenses_percentage_2024_30k_5m.csv,9,% of Businesses Reporting / % des entreprises déclarantes Coût de ventes (frais direct),of_businesses_reporting_des_entreprises_d_clarantes_co_t_de_ventes_frais_direct,expenses_pct,profit_margin,30k_5m
profit_margin_total_expenses_percentage_2024_30k_5m.csv,10,Wages and Benefits / Salaires et avantages sociaux,wages_and_benefits_salaires_et_avantages_sociaux,expenses_pct,profit_margin,30k_5m
profit_margin_total_expenses_percentage_2024_30k_5m.csv,11,Quality Indicator / Indicateurs de qualité,quality_indicator_indicateurs_de_qualit_2,expenses_pct,profit_margin,30k_5m
profit_margin_total_expenses_percentage_2024_30k_5m.csv,12,Bottom Quartile Wages and Benefits / quart inférieur Salaires et avantages sociaux,bottom_quartile_wages_and_benefits_quart_inf_rieur_salaires_et_avantages_sociaux,expenses_pct,profit_margin,30k_5m
